"from","to","weight"
"Amol Kapoor","Martin Blais",1
"Amol Kapoor","Michal Lukasik",1
"Amol Kapoor","Stephan Günnemann",1
"Amr Azzam","Axel Polleres",1
"Amr Azzam","Javier D. Fernández",1
"Amr Azzam","Maribel Acosta",1
"Amr Azzam","Martin Beno",1
"Amrit Poudel","Claire Hubacek",1
"Amrit Poudel","Jason G. Hale",1
"Amrit Poudel","Khandaker Tasnim Huq",1
"Amrit Poudel","Shubhra Kanti Karmaker Santu",1
"Amrit Poudel","Syed Ishtiaque Ahmed",1
"Amro Alabsi Aljundi","Kamer Kaya",1
"Amy C. Murillo","Alec C. Gerry",1
"Amy C. Murillo","Eamonn J. Keogh",1
"Amy C. Murillo","Leslie Hickle",1
"Amy W. Apon","Alexander Herzog",1
"Amy W. Apon","Ilya Safro",1
"Amy W. Apon","Justin Sybrandt",1
"An Zhuo","Yibo Sun",1
"An Zhuo","Ying Li",2
"Ana-Andreea Stoica","Augustin Chaintreau",1
"Ana-Andreea Stoica","Jessy Xinyi Han",1
"Ana Sofia Gomes","João Tiago Ascensão",1
"Ana Sofia Gomes","Mariana S. C. Almeida",1
"Ana Sofia Gomes","Pedro Bizarro",1
"Anamika Barman-Adhikari","Amulya Yadav",1
"Anand Louis","Partha P. Talukdar",1
"Anand Raman","Brendan Walsh",1
"Anand Raman","Dalitso Banda",1
"Anand Raman","Lei Zhang",1
"Anand Raman","Lucy Zhang",1
"Anand Raman","Siddhartha Prasad",1
"Anand Raman","William T. Freeman",1
"Anand S. Rao","Ali Hadjarian",1
"Anand S. Rao","Daniel Krittman",1
"Anant Subramanian","Arun Prasad",1
"Anant Subramanian","Atillia Dobi",1
"Anant Subramanian","Eileen Li",1
"Anant Subramanian","Yunsong Guo",1
"Anantaa Kotal","Anupam Joshi",2
"Anantaa Kotal","Sandeep Nair Narayanan",1
"Anantaa Kotal","Sudip Mittal",1
"Ananth Narayan Sankaranarayanan","Subramaniam Kalambur",1
"Ananth Sankar","Bee-Chung Chen",1
"Ananth Sankar","Bo Long",1
"Ananth Sankar","Deepak Agarwal",1
"Ananth Sankar","Liang Zhang 0021",2
"Ananth Sankar","Qi Guo",1
"Ananth Sankar","Zimeng Yang",1
"Anastasia Giachanou","Paolo Rosso",1
"Anastasios Bakogiannis","Ioannis Giannakopoulos",1
"Anastasios Bakogiannis","Ioannis Konstantinou",1
"Anastasios Bakogiannis","Nectarios Koziris",1
"Anastasios Noulas","Cecilia Mascolo",1
"Anders H. Brams","Anders Langballe Jakobsen",1
"Anders H. Brams","Katja Hose",1
"Anders H. Brams","Matteo Lissandrini",1
"Anders H. Brams","Peter Dolog",1
"Anders H. Brams","Theis E. Jendal",1
"Anders Langballe Jakobsen","Katja Hose",1
"Anders Langballe Jakobsen","Matteo Lissandrini",1
"Anders Langballe Jakobsen","Peter Dolog",1
"Anders Langballe Jakobsen","Theis E. Jendal",1
"Anders Skretting","Tor-Morten Grønli",1
"Andersen Chang","Genevera I. Allen",1
"Andersen Chang","John F. Magnotti",1
"Andersen Chang","Michael Beauchamp",1
"Andjela Mladenovic","Nisarg Shah 0001",1
"André Carvalho","André Martin",1
"André Carvalho","Christof Fetzer",1
"André Carvalho","Ignacio Blanquer",1
"André Esteves","Ivan Miguel Pires",1
"André Esteves","Vasco Ponciano",1
"André Freitas","Abdullatif Abolohom",1
"André Freitas","Davide Ceolin",1
"André Greiner-Petter","Akiko Aizawa",1
"André Greiner-Petter","Bela Gipp",1
"André Greiner-Petter","Corinna Breitinger",1
"André Greiner-Petter","Fabian Müller",1
"André Greiner-Petter","Howard S. Cohl",1
"André Greiner-Petter","Moritz Schubotz",1
"André Martin","Ignacio Blanquer",1
"Andre Mendes da Silva","Julian Togelius",1
"Andrea L. Bertozzi","P. Jeffrey Brantingham",3
"Andréa M. Matsunaga","José A. B. Fortes",1
"Andréa M. Matsunaga","Maurício O. Tsugawa",1
"Andrea Pasini","Daniele Apiletti",1
"Andrea Pasini","Elena Baralis",1
"Andrea Pasini","Luca Colomba",1
"Andrea Pasini","Paolo Garza",1
"Andrea Spichtinger","Jochen Deuse",1
"Andrea Spichtinger","Markus Goldhacker",1
"Andrea Tagarelli","Francesco Gullo",1
"Andreas Argyriou","Tao Wu",1
"Andreas Grammenos","Apinan Hasthanasombat",1
"Andreas Grammenos","Cecilia Mascolo",1
"Andreas Grammenos","Dimitris Spathis",1
"Andreas Grammenos","Jing Han",1
"Andreas Grammenos","Pietro Cicuta",1
"Andreas Grammenos","Tong Xia",1
"Andreas Hellander","Salman Toor",1
"Andreas Messalas","Christos Aridas",1
"Andreas Messalas","Yiannis Kanellopoulos",1
"Andreas Persch","Ryoichi Takashima",1
"Andreas Persch","Tetsuya Takiguchi",1
"Andreas Persch","Yasuo Ariki",1
"Andrés D. González","Anil Vullikanti",1
"Andrés D. González","B. Aditya Prakash",1
"Andrés D. González","Charles D. Nicholson",1
"Andrés F. Duque","Guy Wolf",1
"Andrés F. Duque","Kevin R. Moon",1
"Andrés F. Duque","Sacha Morin",1
"Andrew Benz","Alexander Tong 0001",1
"Andrew Benz","Guy Wolf",1
"Andrew Benz","Smita Krishnaswamy",1
"Andrew Crapo","Sharad Dixit",1
"Andrew Gargett","Nikolaos Aletras",1
"Andrew Gargett","Rob Firth",1
"Andrew J. Einstein","James Geller",1
"Andrew J. Einstein","Yehoshua Perl",1
"Andrew J. Flanagin","Christo Wilson",1
"Andrew Lindley","Nadin Hermann",1
"Andrew Lindley","Olivia Dinica",1
"Andrew Lindley","Raphaela Lindner",1
"Andrew M. Dai","Claire Cui",1
"Andrew M. Dai","Kun Zhang",1
"Andrew M. Dai","Zhen Xu",1
"Andrew McCallum","Jiawei Han 0001",1
"Andrew Rice","Andy Hopper",1
"Andrew Tomkins","Fangzhou Xu",1
"Andrew Yates","Jimmy Lin",1
"Andrew Yates","Kevin Martin Jose",1
"Andrew Yates","Xinyu Zhang",1
"Andrew Z. Wang","Cristian Danescu-Niculescu-Mizil",1
"Andrew Zhai","Charles Rosenberg",1
"Andrew Zhai","Jiawei Han 0001",1
"Andrew Zhai","Josh Beal",1
"Andrew Zhai","Jure Leskovec",1
"Andrew Zhai","Kunlong Gu",1
"Andrew Zhai","Nikil Pancha",1
"Andrey Gusev","Jiajing Xu",1
"Andrey Kan","Alexandre Michetti Manduca",1
"Andrey Kan","Andrew McCallum",1
"Andrey Kan","Chenwei Zhang",2
"Andrey Kan","Christos Faloutsos",3
"Andrey Kan","Fan Xiao",1
"Andrey Kan","Gabriel Blanco Saldana",1
"Andrey Kan","Giannis Karamanolakis",1
"Andrey Kan","Haw-Shiuan Chang",1
"Andrey Kan","Jay Ren",1
"Andrey Kan","Jiawei Han 0001",2
"Andrey Kan","Jun Ma",1
"Andrey Kan","Saurabh Deshpande",1
"Andrey Kan","Surender Pal Singh",1
"Andrey Kan","Tong Zhao",2
"Andrey Kan","Xian Li",1
"Andrey Kan","Xin Luna Dong",2
"Andrey Kan","Yan Liang",1
"Andrey Kan","Yaqing Wang",1
"Andrey Kan","Yifan Ethan Xu",1
"Andrey Kan","Yuning Mao",1
"Andrii Shalaginov","Aleksandar Jevremovic",1
"Andrii Shalaginov","Marina Shalaginova",1
"Andrii Shalaginov","Marko Krstic",1
"Andriy Nikolov","Mathieu d'Aquin",1
"Andrzej Janusz","Daniel Kaluza",1
"Andrzej Janusz","Dominik Slezak",1
"Andrzej Janusz","Guohua Hao",1
"Andrzej Janusz","Robert Wojciechowski",1
"Andrzej Janusz","Tony Li",1
"Andy Chen","Andrea L. Bertozzi",1
"Andy Chen","David Hyde",1
"Andy Chen","Nicholas Liskij",1
"Andy Chen","P. Jeffrey Brantingham",1
"Andy Chen","Tanishq Bhatia",1
"Andy Xu","Markus Weimer",1
"Aneesh Sharma","David P. Woodruff",1
"Aneesh Sharma","Johan Ugander",1
"Aneesh Sharma","Sharad Goel",1
"Anery Patel","Maria-Esther Vidal",1
"Anett Hoppe","Ladislao Salmerón",1
"Anett Hoppe","Ran Yu 0001",1
"Anett Hoppe","Yvonne Kammerer",1
"Ang Li","Alice Wang",1
"Ang Li","Benjamin A. Carterette",1
"Ang Li","Huanrui Yang",1
"Ang Li","Jianlei Yang 0001",1
"Ang Li","Praveen Chandar",1
"Ang Li","Yiran Chen",1
"Ang Li","Yixiao Duan",1
"Ang Li","Zahra Nazari",1
"Angela Laurio","Brian C. Sauer",1
"Angela Laurio","Frank Drews",1
"Angela Laurio","Jonathan R. Nebeker",1
"Angela Laurio","Merry Ward",1
"Angela Richmond-Fuller","Saiph Savage",1
"Anifat M. Olawoyin","Alfredo Cuzzocrea",1
"Anifat M. Olawoyin","Carson K. Leung",1
"Anika Tabassum","Sangkeun Matt Lee",1
"Anika Tabassum","Supriya Chinthavali",1
"Anil Vullikanti","Arun G. Phadke",1
"Anil Vullikanti","B. Aditya Prakash",1
"Anil Vullikanti","Henning S. Mortveit",1
"Anil Vullikanti","Samarth Swarup",1
"Anil Vullikanti","Virgilio Centeno",1
"Anirban Chakraborty","Debasis Ganguly",1
"Anirban Chakraborty","Owen Conlan",1
"Aniruddha Adiga","Bryan L. Lewis",1
"Aniruddha Adiga","Jiangzhuo Chen",1
"Aniruddha Adiga","Madhav Marathe",1
"Aniruddha Adiga","Srinivasan Venkatramanan",1
"Aniruddha Rajendra Rao","Hamed Khorasgani",1
"Anirudh Vegesana","George K. Thiruvathukal",1
"Anirudh Vegesana","Gore Kao",1
"Anirudh Vegesana","Kaiwen Yu",1
"Anirudh Vegesana","Ming Yin",1
"Anirudh Vegesana","Shuo-Han Chen",1
"Anirudh Vegesana","Somesh Dube",1
"Anirudh Vegesana","Yung-Hsiang Lu",1
"Anirudha Sundaresan","Gaoyang Wang",1
"Anirudha Sundaresan","Kannan Achan",1
"Anirudha Sundaresan","Praveenkumar Kanumala",1
"Anirudha Sundaresan","Shashank Kedia",1
"Anirudha Sundaresan","Shubham Gupta",1
"Anirudha Sundaresan","Stephen Guo",1
"Anirudha Sundaresan","Yokila Arora",1
"Anish Upadhayay","Duen Horng Chau",1
"Anish Upadhayay","Haekyu Park",1
"Anish Upadhayay","Matthew Hull",1
"Anish Upadhayay","Omar Shaikh",1
"Anish Upadhayay","Scott Freitas",1
"Anish Upadhayay","Susanta Routray",1
"Anish Upadhayay","Zijie J. Wang",1
"Anitha Ilapakurti","Jaya Shankar Vuppalapati",1
"Anitha Ilapakurti","Karthik Chillara",1
"Anitha Ilapakurti","Raja Vuppalapati",1
"Anitha Ilapakurti","Santosh Kedari",1
"Anitha Ilapakurti","Sharat Kedari",2
"Anitha Ilapakurti","Vanaja Mamidi",1
"Anitha Kannan","Manish Chablani",1
"Anitha Kannan","Xavier Amatriain",1
"Aniththa Umamahesan","Deepak Mukunthu Iyappan Babu",1
"Ankan Saha","Shaunak Chatterjee",1
"Ankit Agrawal","Alok N. Choudhary",1
"Ankit Agrawal","Wei-keng Liao",1
"Ankit Chaurasia","Balasaheb Dhame",1
"Ankit Chaurasia","Dhruvin Vora",1
"Ankit Chaurasia","Raghu Dharmaraju",1
"Ankit Chaurasia","Rahul Panicker",1
"Ankit Chaurasia","Rajesh Jain",1
"Ankit Chaurasia","Vishal Agarwal",1
"Ankit Kumar","Alex Soares",1
"Ankit Kumar","Nitin Jindal",1
"Ankit Kumar","Pei Cao",1
"Ankit Kumar","Xiang Ma",1
"Ankita Agarwal","Preetham Salehundam",1
"Ankita Agarwal","Swati Padhee",1
"Ankita Agarwal","Tanvi Banerjee",2
"Ankita Agarwal","William L. Romine",2
"Anli Ji","Azim Ahmadzadeh",1
"Anli Ji","Berkay Aydin",1
"Anli Ji","Manolis K. Georgoulis",2
"Anli Ji","Pavan Ajit Babajiyavar",1
"Anli Ji","Rafal A. Angryk",4
"Anna Breit","Fajar J. Ekaputra",1
"Anna Breit","Laura Waltersdorfer",1
"Anna Breit","Marta Sabou",1
"Anna Cinzia Squicciarini","Ce Pang",1
"Anna Cinzia Squicciarini","Li Yan 0004",1
"Anna Cinzia Squicciarini","Sarah Michele Rajtmajer",1
"Anna Cinzia Squicciarini","Zhuozhao Li",1
"Anna Itzhaki","Milena Krasteva",1
"Anna Itzhaki","Tal Cohen",1
"Anna Itzhaki","Tomer Shadi",1
"Anna Kawakami","Eni Mustafaraj",1
"Anna Kawakami","Khonzodakhon Umarova",1
"Anna Lioznova","Alexey Drutsa",1
"Anna Lioznova","Anastasia A. Bezzubtseva",1
"Anna Lioznova","Vladimir Kukushkin",1
"Anna Lisa Gentile","Daniel Gruhl",1
"Anna Lisa Gentile","Daniel P. Sanders",1
"Anna Lisa Gentile","Linda Kato",1
"Anna Lisa Gentile","Nathaniel Park",1
"Anna Lisa Gentile","Steve Welch",1
"Anna Primpeli","Christian Bizer",1
"Anna Pyayt","Michael N. Gubanov",1
"Anna Pyayt","Prahathees Eswara",1
"Anna Pyayt","Rituparna Khan",1
"Anna Pyayt","Robert Brzozowski",1
"Anna Swigart","Kyle Buckingham",1
"Anna Swigart","Luyao Yang",1
"Anna Tedijanto","Anneke Buffone",1
"Anna Tedijanto","H. Andrew Schwartz",1
"Anne-Marie Kermarrec","François Taïani",1
"Anne-Marie Kermarrec","Olivier Ruas",1
"Anneke Buffone","H. Andrew Schwartz",1
"Anqi Guo","Andrew Zhai",1
"Anqi Guo","Charles Rosenberg",1
"Anqi Guo","Eileen Li",1
"Anqi Guo","Kunlong Gu",1
"Anqi Guo","Zhiyuan Zhang",1
"Anqi Rong","Jiawei Xu",1
"Anqi Rong","Li Zhao 0005",1
"Anqi Rong","Pengcheng Huang",1
"Ansel MacLaughlin","Aleszu Bajak",1
"Ansel MacLaughlin","David A. Smith",1
"Ansel MacLaughlin","John Wihbey",1
"Ansh Khurana","Alvis Logins",1
"Ansh Khurana","Panagiotis Karras",1
"Anthony Kougkas","Xian-He Sun",1
"Anthony T. Pinter","Jacob M. Paul",1
"Anthony T. Pinter","Jed R. Brubaker",1
"Anthony T. Pinter","Jessie Smith",1
"Anthony Wirth","David F. Gleich",1
"Anthony Z. Liu","Ece Kamar",1
"Anthony Z. Liu","Gabriel Matute",1
"Anthony Z. Liu","Isaac Fung",1
"Anthony Z. Liu","Santiago Guerra",1
"Anthony Z. Liu","Walter S. Lasecki",1
"Antoine Amarilli","Fabian M. Suchanek",1
"Antoine Hom","Frédéric Precioso",1
"Antoine Hom","Laurent Dollé",1
"Antoine Vastel","Martin Lopatka",1
"Antoine Vastel","Romain Rouvoy",1
"Antoine Vastel","Walter Rudametkin",1
"Anton Gulenko","Alexander Acker",1
"Anton Gulenko","Odej Kao",1
"Anton Peraire-Bueno","Lalana Kagal",1
"Anton Tsitsulin","Bryan Perozzi",1
"Anton Tsitsulin","Marina Munkhoeva",1
"Anton Zhernov","Dan A. Calian",1
"Anton Zhernov","Ivan Lobov",1
"Anton Zhernov","Krishnamurthy (Dj) Dvijotham",1
"Anton Zhernov","Michelle Gong",1
"Anton Zhernov","Natarajan Chandrashekar",1
"Anton Zhernov","Timothy A. Mann",1
"Antonino Nocera","Daniele Quercia",1
"Antonino Nocera","Licia Capra",1
"António Correia","Benjamim Fonseca",1
"António Correia","Daniel S. Schneider",1
"António Correia","Hugo Paredes",1
"António Correia","Shoaib Jameel",1
"Antonio Jara","John R. Farserotu",1
"Antonio José Horta Neto","Anderson Fernandes Pereira dos Santos",1
"Antonio Liotta","Dongmei Huang",1
"Antonio Mallia","Berkant Barla Cambazoglu",1
"Antonio Mallia","J. Shane Culpepper",1
"Antonio Mallia","Mengyang Sun",1
"Antonio Mallia","Michal Siedlaczek",1
"Antonio Mallia","Torsten Suel",2
"Antonio Pastor","Benjamin Livshits",1
"Antonio Pastor","Panagiotis Papadopoulos",1
"Antonios Deligiannakis","Alkis Simitsis",1
"Antonios Deligiannakis","Antonis Kontaxakis",1
"Antonios Deligiannakis","Aris Konidaris",1
"Antonios Deligiannakis","Arnau Montagud",1
"Antonios Deligiannakis","Edwin Yaqub",1
"Antonios Deligiannakis","Fabian Temme",1
"Antonios Deligiannakis","George Stamatakis 0002",1
"Antonios Deligiannakis","Holger Arndt",1
"Antonios Deligiannakis","Mate Torok",1
"Antonios Deligiannakis","Miguel Ponce de Leon",1
"Antonios Deligiannakis","Minos N. Garofalakis",1
"Antonios Deligiannakis","Ralf Klinkenberg",1
"Antonios Deligiannakis","Stefan Burkard",1
"Antonios Deligiannakis","Vasilis Samoladas",1
"Antonios Deligiannakis","Yannis Kotidis",1
"Antonis Kontaxakis","Alkis Simitsis",1
"Antonis Kontaxakis","Antonios Deligiannakis",1
"Antonis Kontaxakis","Arnau Montagud",1
"Antonis Kontaxakis","Edwin Yaqub",1
"Antonis Kontaxakis","Fabian Temme",1
"Antonis Kontaxakis","George Stamatakis 0002",1
"Antonis Kontaxakis","Holger Arndt",1
"Antonis Kontaxakis","Mate Torok",1
"Antonis Kontaxakis","Miguel Ponce de Leon",1
"Antonis Kontaxakis","Nikos Giatrakos",1
"Antonis Kontaxakis","Stefan Burkard",1
"Antonis Kontaxakis","Vasilis Samoladas",1
"Antonis Kontaxakis","Yannis Kotidis",1
"Antonis Matakos","Aristides Gionis",1
"Antonis Papasavva","Emiliano De Cristofaro",1
"Antonis Papasavva","Gianluca Stringhini",2
"Antonis Papasavva","Ilias Leontiadis",1
"Antonis Papasavva","Jeremy Blackburn",2
"Antonis Papasavva","Michael Sirivianos",1
"Antonis Papasavva","Nicolas Kourtellis",1
"Antonis Papasavva","Savvas Zannettou",2
"Anup B. Rao","Cláudio T. Silva",1
"Anup B. Rao","Eunyee Koh",1
"Anup B. Rao","Juliana Freire",1
"Anup Rao 0002","Eunyee Koh",1
"Anuradha Bhamidipaty","Biren Gandhi",1
"Anuradha Bhamidipaty","Gregory Mckim",1
"Anuradha Bhamidipaty","Jayant Kalagnanam",1
"Anuradha Rajkumar","Bruce Wallace",1
"Anuradha Rajkumar","Frank Knoefel",1
"Anuradha Rajkumar","Jeff Kaye",1
"Anuradha Rajkumar","Julien Larivière-Chartier",1
"Anuradha Rajkumar","Laura Ault",1
"Anuradha Rajkumar","Neil Thomas",1
"Anuradha Rajkumar","Rafik Goubran",1
"Anurag Roy","Kripabandhu Ghosh",1
"Anurag Roy","Saptarshi Ghosh 0001",1
"Anurag Roy","Vinay Kumar Verma",1
"Anurag Shandilya","Abhijnan Chakraborty",1
"Anurag Shandilya","Abhisek Dash",1
"Anurag Shandilya","Kripabandhu Ghosh",1
"Anurag Shandilya","Saptarshi Ghosh 0001",1
"Anushka Vidanage","Peter Christen",1
"Anushka Vidanage","Rainer Schnell",1
"Anushka Vidanage","Thilina Ranbaduge",1
"Anxiang Zeng","Lijun Zhang",1
"Anying Li","Ryan Foltz",1
"Aoying Zhou","Gang Qin",1
"Aoying Zhou","Yingjie Yang",1
"Aparajita Saraf","Ceren Budak",1
"Aparna S. Varde","Boxiang Dong",1
"Aparna S. Varde","Weitian Wang",2
"Apinan Hasthanasombat","Cecilia Mascolo",1
"Apinan Hasthanasombat","Dimitris Spathis",1
"Apinan Hasthanasombat","Pietro Cicuta",1
"Apinan Hasthanasombat","Tong Xia",1
"Apoorva Upadhyaya","Joydeep Chandra",1
"Apoorva Upadhyaya","Manish Bhanu",1
"Apoorva Upadhyaya","Sourav Kumar Dandapat",1
"Apurva Mulay","Emilio Ferrara",1
"Apurva Mulay","Reza Zafarani",1
"Arani Bhattacharya","Amir Rahmati",1
"Arani Bhattacharya","Samir Ranjan Das",1
"Arani Bhattacharya","Vinod Yegneswaran",1
"Aravind Sukumaran-Rajam","P. Sadayappan",1
"Aravind Sukumaran-Rajam","Srinivasan Parthasarathy 0001",1
"Ardavan Afshar","Chao Zhang 0014",1
"Ardavan Afshar","Jimeng Sun",1
"Ardavan Afshar","Joyce C. Ho",1
"Ardavan Afshar","William K. Cheung",1
"Ardeshir Bastani","Clifton Francis",1
"Ardeshir Bastani","Mahima Agumbe Suresh",1
"Ariane Maharaj","Thilanka Munasinghe",1
"Arijit Khan","Sourav Sen Gupta",1
"Arijit Khan","Xuan Liu",1
"Arijit Khan","Yu Hann Ong",1
"Arijit Ukil","Antonio Jara",1
"Arijit Ukil","John R. Farserotu",1
"Arijit Ukil","Leandro Marín",1
"Aris Anagnostopoulos","Adriano Fazzone",1
"Aris Anagnostopoulos","Chris Schwiegelshohn",1
"Aris Anagnostopoulos","Cristina Menghini",1
"Aris Anagnostopoulos","Luca Becchetti",1
"Aris Gkoulalas-Divanis","Vassilios S. Verykios",1
"Aris Konidaris","Alkis Simitsis",1
"Aris Konidaris","Antonis Kontaxakis",1
"Aris Konidaris","Arnau Montagud",1
"Aris Konidaris","Edwin Yaqub",1
"Aris Konidaris","Fabian Temme",1
"Aris Konidaris","George Stamatakis 0002",1
"Aris Konidaris","Holger Arndt",1
"Aris Konidaris","Mate Torok",1
"Aris Konidaris","Miguel Ponce de Leon",1
"Aris Konidaris","Stefan Burkard",1
"Aris Konidaris","Vasilis Samoladas",1
"Aris Konidaris","Yannis Kotidis",1
"Aristidis G. Vrahatis","Sotiris K. Tasoulis",1
"Aritra Ghosh 0001","Andrew S. Lan",2
"Aritra Ghosh 0001","Beverly Park Woolf",1
"Aritra Ghosh 0001","Neil T. Heffernan",1
"Aritra Ghosh 0001","Shlomo Zilberstein",1
"Aritra Konar","Nicholas D. Sidiropoulos",1
"Aritran Piplai","Anantaa Kotal",2
"Aritran Piplai","Anupam Joshi",2
"Aritran Piplai","Priyanka Ranade",1
"Aritran Piplai","Sandeep Nair Narayanan",1
"Aritran Piplai","Sudip Mittal",1
"Arjumand Younus","Muhammad Atif Qureshi 0001",1
"Arjun Gopalan","Allan Heydon",1
"Arjun Gopalan","Cesar Ilharco Magalhaes",1
"Arjun Gopalan","Chun-Sung Ferng",1
"Arjun Gopalan","Chun-Ta Lu",1
"Arjun Gopalan","Da-Cheng Juan",1
"Arjun Gopalan","George Yu",1
"Arjun Gopalan","Philip Pham",1
"Arjun Pandya","Alfredo Cuzzocrea",1
"Arjun Pandya","Chen Liu",1
"Arjun Pandya","Jianwu Wang",1
"Arjun Pandya","Oluwatobiloba Odunsi",1
"Arjuna Chala","Lili Xu",1
"Arjuna Chala","Roger Dev",1
"Arkaitz Zubiaga","Arkaitz Zubiaga",2
"Arkaitz Zubiaga",NA,1
"Arman Noroozian","Bram Klievink",1
"Arman Noroozian","Michel van Eeten",1
"Arnab Bhattacharya 0001","Srikanta Bedathur",1
"Arnau Montagud","Holger Arndt",1
"Arnau Montagud","Miguel Ponce de Leon",1
"Arnau Montagud","Stefan Burkard",1
"Arnaud Miribel","Robert West",1
"Arnav V. Malawade","Mohammad Abdullah Al Faruque",1
"Arnon Dagan","Dafna Shahaf",1
"Arnon Dagan","Ido Guy",1
"Arnon Lazerson","Liane Lewin-Eytan",1
"Aron Laszka","Jens Grossklags",1
"Aron Szanto","David C. Parkes",1
"Arpit Patel","Ankur Teredesai",1
"Arpit Patel","Carly Eckert",1
"Arpit Patel","Vikas Kumar",1
"Arpita Biswas","Abhijnan Chakraborty",1
"Arpita Biswas","Krishna P. Gummadi",1
"Arpita Biswas","Niloy Ganguly",1
"Arquimedes Canedo","Aditi Roy",1
"Arquimedes Canedo","Arnav V. Malawade",1
"Arquimedes Canedo","Mohammad Abdullah Al Faruque",1
"Arquimedes Canedo","Shih-Yuan Yu",1
"Arthur Liu","Kyle Coburn",1
"Arthur Liu","Luis J. Salazar",1
"Arthur Mayer","Chuan Yue",1
"Arthur Mayer","Kaylynn Tu",1
"Arun Iyengar","Anuradha Bhamidipaty",3
"Arun Iyengar","Jayant Kalagnanam",1
"Arun Iyengar","Shrey Shrivastava",1
"Arun Prasad","Atillia Dobi",1
"Arun Prasad","Eileen Li",1
"Arun Prasad","Yunsong Guo",1
"Arun Reddy Nelakurthi","Jingrui He",1
"Arun Reddy Nelakurthi","Ross Maciejewski",1
"Arun Reddy Nelakurthi","Wei Fan",1
"Aruna Jammalamadaka","Dana Warmsley",1
"Arveity Setty","Trung-Quôc Le",1
"Arvind Narayanan","Eman Ramadan",1
"Arvind Narayanan","Feng Qian",1
"Arvind Narayanan","Jason Carpenter",1
"Arvind Narayanan","Qingxu Liu",1
"Arvind Narayanan","Yu Liu",1
"Arvind Narayanan","Zhi-Li Zhang",1
"Aryya Gangopadhyay","Babak Saboury",1
"Aryya Gangopadhyay","Jayalakshmi Mangalagiri",1
"Aryya Gangopadhyay","Jianwu Wang",1
"Aryya Gangopadhyay","Michael Morris",1
"Aryya Gangopadhyay","Phuong Nguyen",1
"Aryya Gangopadhyay","Yaacov Yesha",1
"Aryya Gangopadhyay","Yelena Yesha",1
"Aryya Gangopadhyay","Yingxi Rona Shi",1
"Asaf Nadler","Asaf Shabtai",1
"Asaf Nadler","Yuval Elovici",1
"Asaf Revach","Shimi Salant",1
"Asaf Revach","Yossi Matias",1
"Ashish Goel","David Mazières",1
"Ashish Gupta","Diksha Manchanda",1
"Ashish Gupta","Himanshu Rai",1
"Ashish Gupta","Nitinbalaji Singh",1
"Ashish Gupta","Swarnim Narayan",1
"Ashish Sharma","Alfredo Cuzzocrea",1
"Ashish Sharma","David Zhang",1
"Ashish Sharma","Edoardo Serra",1
"Ashish Sharma","Giuseppe Ottaviano",1
"Ashish Sharma","Janani Padmanabhan",1
"Ashish Sharma","Li Xia",1
"Ashish Sharma","Linjun Yang",1
"Ashish Sharma","Mikel Joaristi",1
"Ashish Sharma","Philip Pronin",1
"Ashish Sharma","Shuying Sun",1
"Ashish Sharma 0004","Amit Sharma",1
"Ashish Sharma 0004","Monojit Choudhury",1
"Ashish Sharma 0004","Tim Althoff",1
"Ashkan Aazami","Binlong Li",1
"Ashkan Aazami","Jayant Gupchup",1
"Ashkan Aazami","Jeff Rowland",1
"Ashkan Aazami","Johannes Gehrke",1
"Ashkan Aazami","Pritesh Kanani",1
"Ashkan Aazami","Ross Cutler",1
"Ashmi Banerjee","Abhijnan Chakraborty",1
"Ashmi Banerjee","Gourab K. Patro",1
"Ashmi Banerjee","Linus W. Dietz",1
