"from","to","weight"
"Yan Zhao 0008","Shuo Shang",1
"Yan Zhao 0008","Yu Wang",1
"Yanbo J. Wang","Chenyue Lu",1
"Yanbo J. Wang","Ming Ding",1
"Yanbo J. Wang","Shichao Kan",1
"Yanbo J. Wang","Shifeng Zhang",1
"Yanbo Liang","Chaozhuo Li",1
"Yanbo Liang","MingJie Tang",1
"Yanbo Liang","Ruifeng Zheng",1
"Yanbo Liang","Weichen Xu",1
"Yanbo Liang","Weiqing Yang",1
"Yanbo Liang","Yongyang Yu",1
"Yanbo Xu","Jimeng Sun",1
"Yanbo Xu","Kevin O. Maher",1
"Yanbo Xu","Shriprasad R. Deshpande",1
"Yanbo Xu","Siddharth Biswal",1
"Yanen Li","Yang Yang 0008",1
"Yanfang Ye","Melih Abdulhayoglu",1
"Yang Bo","Amir Nabatchian",1
"Yang Bo","Wenbo He",1
"Yang Feng","Honglin Qiao",1
"Yang Feng","Jie Chen",1
"Yang Feng","Zhaogang Wang",1
"Yang Han","Jacqueline C. K. Lam",1
"Yang Han","Victor O. K. Li",1
"Yang Han","Zafar Gilani",1
"Yang Liu","Philip S. Yu",1
"Yang Liu","Zibin Zheng",1
"Yang Wang 0002","Chen Cai",1
"Yang Wang 0002","Fang Chen 0001",3
"Yang Xiang","Nicholas Jing Yuan",1
"Yang Xiang","Xing Xie 0001",1
"Yang Xiang","Zhenhui Li",1
"Yang Yang","Liang Zhang 0021",1
"Yang Yang 0002","Cong Zhao",1
"Yang Yang 0009","Chenhao Tan",1
"Yang Yang 0009","Fei Wu 0001",1
"Yang Yang 0009","Yafeng Li",1
"Yang Yang 0009","Yueting Zhuang",1
"Yang Yang 0009","Zongtao Liu",1
"Yang Yang 0074","De-Chuan Zhan",1
"Yang Yang 0074","Yi-Feng Wu",1
"Yang Yang 0074","Yuan Jiang 0001",1
"Yang Yang 0074","Zhi-Bin Liu",1
"Yang Yu 0001","Hai-Hong Tang",1
"Yang Yu 0001","Hai-Kuan Huang",1
"Yang Yu 0001","Jun Tan",1
"Yang Yu 0001","Qing Da",1
"Yang Yu 0001","Yinghui Xu",1
"Yang Zhang 0016","Cheng-Te Li",1
"Yang Zhang 0016","Jun Pang 0001",1
"Yang Zhang 0016","Mathias Humbert",1
"Yang Zhang 0016","Michael Backes 0001",1
"Yang Zhang 0016","Tahleen A. Rahman",1
"Yang Zhang 0031","Daniel Zhang 0001",1
"Yang Zhang 0031","Dong Wang 0002",2
"Yang Zhang 0031","Lanyu Shang",1
"Yang Zhang 0031","Yiwen Lu",1
"Yang Zhou","Yan Huang",2
"Yang Zhou 0001","Amnay Amimeur",1
"Yang Zhou 0001","Chao Jiang",1
"Yang Zhou 0001","Dejing Dou",1
"Yang Zhou 0001","Pengwei Wang",1
"Yang Zhou 0001","Ruoming Jin",1
"Yangchun Qing","Dan Chen",1
"Yangchun Qing","Yafei Zhao",1
"Yangchun Qing","Yao Peng",1
"Yangchun Qing","Yining Lin",1
"Yangchun Qing","Yongjie Shi",1
"Yangdi Lu","Amir Nabatchian",1
"Yangdi Lu","Wenbo He",1
"Yangdi Lu","Yang Bo",1
"Yanghua Xiao","Deqing Yang",1
"Yanghua Xiao","Wei Wang 0009",1
"Yanghui Yan","Han Li",1
"Yanghui Yan","Junqi Jin",1
"Yanghui Yan","Kun Gai",1
"Yangqiu Song","Qiang Yang 0001",1
"Yangyang Zhu","Fusheng Wang 0001",1
"Yanhao Zhang","Kang Zhao",1
"Yanhao Zhang","Pan Pan",1
"Yanhao Zhang","Rong Jin",1
"Yanhao Zhang","Xiaofeng Ren",1
"Yanhao Zhang","Yingya Zhang",1
"Yanhao Zhang","Yun Zheng",1
"Yanhua Li","Chao Tian",1
"Yanhua Li","Yu Zheng 0004",1
"Yanjie Fu","Charu C. Aggarwal",1
"Yanjie Fu","Jiawei Zhang 0001",1
"Yanjie Fu","Pengfei Wang 0008",1
"Yanjie Fu","Yu Zheng",1
"Yanjun Pu","Dengbo Chen",1
"Yanjun Pu","Wenjun Wu 0001",1
"Yanjun Pu","Yong Han",1
"Yanming Fang","Quan Yu",1
"Yanming Fang","Yuan (Alan) Qi",1
"Yanwen Qu","Chengbin Jia",1
"Yanwen Qu","Chi-Yu Liu",1
"Yanwen Qu","Shuting Guo",1
"Yanyan Lan","Huanhuan Cao",1
"Yanyan Lan","Jun Xu 0001",2
"Yanyan Lan","Xueqi Cheng",2
"Yanyan Shen","Lei Chen 0002",1
"Yanyan Shen","Yanmin Zhu",1
"Yanzhao Wu","Ling Liu 0001",1
"Yanzhao Wu","Semih Sahin",1
"Yanzhao Wu","Wenqi Cao",1
"Yao Deng","Wei Dong 0006",1
"Yao Guo 0001","Jason I. Hong",1
"Yao Guo 0001","Xiangqun Chen",1
"Yao Guo 0001","Yuvraj Agarwal",1
"Yao Wan","Jian Wu 0001",1
"Yao Wan","Jianwei Gao",1
"Yao Wan","Philip S. Yu",1
"Yao Wan","Wenqiang Yan",1
"Yao Wan","Zhou Zhao",1
"Yao Zhou","Arun Reddy Nelakurthi",1
"Yao Zhou","Jingrui He",1
"Yaochen Hu","Di Niu",1
"Yaochen Hu","Jianming Yang",1
"Yaopeng Liu","Lihong Wang",1
"Yaopeng Liu","Mengjiao Bao",1
"Yaopeng Liu","Qiang Yang 0001",1
"Yaopeng Liu","Yangqiu Song",1
"Yaoqing Yang","Jukka Kohonen",1
"Yaoqing Yang","Pulkit Grover",1
"Yaoqing Yang","Teemu Roos",1
"Yaqing Wang","Aidong Zhang",1
"Yaqing Wang","Fenglong Ma",1
"Yaqing Wang","Guangxu Xun",1
"Yaqing Wang","Jing Gao 0004",1
"Yaqing Wang","Kishlay Jha",1
"Yaqing Wang","Lu Su",1
"Yaqing Wang","Vishrawas Gopalakrishnan",1
"Yaqing Wang","Ye Yuan 0006",1
"Yaqing Wang","Zhiwei Jin",1
"Yaroslav Nechaev","Claudio Giuliano",1
"Yaroslav Nechaev","Francesco Corcoglioniti",1
"Yasaman Hosseinkashi","Andrei Jefremov",1
"Yasaman Hosseinkashi","Daniel Schneider",1
"Yasaman Hosseinkashi","Martin Ellis",1
"Yasaman Hosseinkashi","Pavel A. Dmitriev",1
"Yasaman Hosseinkashi","Ross Cutler",1
"Yasemin Acar","Blase Ur",1
"Yasemin Acar","Sascha Fahl",1
"Yashar Moshfeghi","Craig Macdonald",1
"Yashar Moshfeghi","Frank E. Pollick",1
"Yashar Moshfeghi","Iadh Ounis",1
"Yashoteja Prabhu","Anil Kag",1
"Yashoteja Prabhu","Manik Varma",1
"Yashoteja Prabhu","Rahul Agrawal",1
"Yashoteja Prabhu","Shrutendra Harsola",1
"Yasin Abbasi-Yadkori","Branislav Kveton",1
"Yasin Abbasi-Yadkori","S. Muthukrishnan",1
"Yasin Abbasi-Yadkori","Vishwa Vinay",1
"Yasin Abbasi-Yadkori","Zheng Wen",1
"Yasitha Warahena Liyanage","Charalampos Chelmis",1
"Yasitha Warahena Liyanage","Daphney-Stavroula Zois",1
"Yasuhiro Fujiwara","Junya Arai",1
"Yasuhiro Fujiwara","Naonori Ueda",1
"Yasuhiro Fujiwara","Sekitoshi Kanai",1
"Yasuhiro Fujiwara","Yasutoshi Ida",1
"Yasuko Kawahata","Akira Ishii",1
"Yasuko Kawahata","Masaru Higashi",1
"Yasuko Kawahata","Nozomi Okano",1
"Yasuko Kawahata","Toshimichi Wakabayashi",1
"Yasutaka Shindoh","Atsunori Kanemura",1
"Yasutaka Shindoh","Yusuke Miyao",1
"Yasutoshi Ida","Naonori Ueda",1
"Yawei Hui","Byung H. Park",1
"Yawei Hui","Christian Engelmann",1
"Yawei Hui","Rizwan A. Ashraf",1
"Yaxin Peng","Guixu Zhang",1
"Yaya Sylla","Pierre Morizet-Mahoudeaux",1
"Yazi Zhang","Jintao Li",1
"Yazi Zhang","Junbo Guo",1
"Ye Liu 0006","Chenwei Zhang",1
"Ye Liu 0006","Jiawei Zhang 0001",1
"Ye Liu 0006","Philip S. Yu",1
"Ye Niu","Abdullah Al-Mamun 0001",1
"Ye Niu","Dongfang Zhao 0001",1
"Ye Niu","Hui Lin",1
"Ye Niu","Tonglin Li",1
"Ye Niu","Yi Zhao",1
"Ye Wu","Arun Sacheti",1
"Ye Wu","Meenaz Merchant",1
"Ye Wu","Xin-Shun Xu",1
"Ye Yuan 0006","Guangxu Xun",1
"Ye Yuan 0006","Jing Gao 0004",1
"Ye Yuan 0006","Kishlay Jha",1
"Ye Yuan 0006","Lu Su",1
"Ye Zhang","Weinan Zhang 0001",1
"Ye Zhang","Xinbing Wang",1
"Yee Whye Teh","Yee Whye Teh",2
"Yee Whye Teh",NA,1
"Yehezkel S. Resheff","Moni Shahar",1
"Yehonatan Ginzberg","Tova Milo",1
"Yeming Shi","Claudia Perlich",1
"Yeming Shi","Justin Moynihan",1
"Yeming Shi","Melinda Han Williams",1
"Yeming Shi","Patrick McCarthy",1
"Yeming Shi","Peter Lenz",1
"Yeming Shi","Reka Daniel-Weiner",1
"Yeming Shi","Rod Hook",1
"Yeming Shi","Roger Cost",1
"Yeming Shi","Wickus Martin",1
"Yen-Chieh Lien","De-Nian Yang",1
"Yen-Chieh Lien","Philip S. Yu",1
"Yen-Chieh Lien","Wang-Chien Lee",1
"Yen-Chieh Lien","Yi-Feng Lan",1
"Yen-Yu Chen","Torsten Suel",1
"Yeon-sup Lim","Ian J. Taylor",1
"Yeon-sup Lim","Mudhakar Srivatsa",1
"Yeon-sup Lim","Supriyo Chakraborty",1
"Yeongro Yun","Chanhee Woo",1
"Yeongro Yun","Sejoon Lim",1
"Yeongro Yun","Youngseok Park",1
"Yequan Wang","Aixin Sun",1
"Yequan Wang","Jialong Han",1
"Yequan Wang","Xiaoyan Zhu",1
"Yequan Wang","Ying Liu 0004",1
"Yexin Li","Qiang Yang",1
"Yexin Li","Yu Zheng",1
"Yezhang Yang","Dandan Tu",1
"Yezhang Yang","Jiebo Luo",1
"Yezhang Yang","Lanjun Wang",1
"Yi-Feng Lan","Philip S. Yu",1
"Yi-Feng Lan","Wang-Chien Lee",1
"Yi-Feng Wu","De-Chuan Zhan",1
"Yi-Feng Wu","Yuan Jiang 0001",1
"Yi-Feng Wu","Zhi-Bin Liu",1
"Yi-Te Hsu","Chi-Te Wang",1
"Yi-Te Hsu","Feng-Chuan Lin",1
"Yi-Te Hsu","Shih-Hau Fang",1
"Yi-Te Hsu","Zhezhuang Xu",1
"Yi Cao","Congfu Xu",1
"Yi Chang 0001","ChengXiang Zhai",1
"Yi Chang 0001","Huan Liu 0001",1
"Yi Ding","Daoqiang Zhang",1
"Yi Ding","Jiang Bian 0002",1
"Yi Ding","Tie-Yan Liu",1
"Yi Ding","Weiqing Liu",1
"Yi Han Victoria Chua","Justin Dauwels",1
"Yi Han Victoria Chua","Mei Wah Lee",1
"Yi Han Victoria Chua","Tomasz Maszczyk",1
"Yi Han Victoria Chua","Wanyu Geraldine Lim",1
"Yi Han Victoria Chua","Zheng Guo",1
"Yi Tay","Anh Tuan Luu",1
"Yi Tay","Luu Anh Tuan",3
"Yi Tay","Siu Cheung Hui",4
"Yi Yang","Goce Trajcevski",1
"Yi Yang","Kunpeng Zhang",1
"Yi Yang","Ting Zhong",1
"Yi Zhang","Xiaobo Wang",1
"Yi Zhang","Zhifang Sui",1
"Yi Zhang 0054","Jianguo Lu",1
"Yi Zhang 0054","Ofer Shai",1
"Yi Zhao","Dongfang Zhao 0001",1
"Yi Zhuang","Jiang Yang",1
"Yi Zhuang","Lei Lei",1
"Yi Zhuang","Minjie Huang",1
"Yi Zhuang","Runchao Zhu",1
"Yi Zhuang","Shoubin Dong",1
"Yibin Ye","Dandan Tu",1
"Yibin Ye","Jiebo Luo",1
"Yibin Ye","Jing Wang",1
"Yibin Ye","Lanjun Wang",1
"Yibin Ye","Qi Du",1
"Yibin Ye","Shenggao Zhu",1
"Yibin Ye","Yezhang Yang",1
"Yichao Lu","Barry Smyth",1
"Yichao Lu","Ruihai Dong",1
"Yiding Liu","Gao Cong",1
"Yiding Liu","Kaiqi Zhao 0001",1
"Yifan Guo","Pan Li 0001",1
"Yifan Guo","Xuhui Chen",1
"Yifan Sun","Chandan K. Reddy",1
"Yifan Zhang 0004","Jiezhang Cao",1
"Yifan Zhang 0004","Junzhou Huang",1
"Yifan Zhang 0004","Mingkui Tan",1
"Yifan Zhang 0004","Peilin Zhao",1
"Yifan Zhang 0004","Qingyao Wu",1
"Yifan Zhang 0004","Wenye Ma",1
"Yifang Wei","Lisa Singh",1
"Yifang Wei","Nathan Schneider",1
"Yifei Zhang","Lexing Xie",1
"Yifei Zhang","Robert Ackland",1
"Yifu Li","Changjie Fan",1
"Yifu Li","Zhou Zhao",1
"Yifu Zeng","Haibin Zhang",1
"Yifu Zeng","Refuoe Mokhosi",1
"Yifu Zeng","Ziqi Huang",1
"Yifu Zeng","Zufeng Wu",1
"Yihong Chen","Bei Chen",1
"Yihong Chen","Jian-Guang Lou",1
"Yihong Chen","Wenwu Zhu 0001",1
"Yihong Chen","Xuguang Duan",1
"Yihong Chen","Yong Cao",1
"Yihong Chen","Yue Wang",1
"Yihong Eric Zhao","Dawei Yin",1
"Yihong Zhao 0002","Dawei Yin",1
"Yijie Huang","Nan Sun",1
"Yijie Wang 0001","Xingkong Ma",1
"YiJun Shao","Craig A. Morioka",1
"YiJun Shao","Nell J. Marshall",1
"YiJun Shao","Qing Zeng-Treitler",1
"YiJun Shao","Stephanie Taylor",1
"Yijun Wang","Can Chen",1
"Yijun Wang","Changying Du",1
"Yijun Wang","Hao Wang 0005",1
"Yijun Wang","Hongzhi Yin",1
"Yike Guo","Fei Wu",1
"Yilin Wang","Huan Liu 0001",1
"Yilin Wang","Yali Wan",1
"Yilin Wang","Yi Chang 0001",1
"Yiming Liao","Dongwon Lee 0001",1
"Yiming Zhang 0002","Melih Abdulhayoglu",1
"Yiming Zhang 0002","Yanfang Ye",1
"Ying Cai","Chandan K. Reddy",1
"Ying Ding","Chuanjiang Luo",1
"Ying Ding","Lei Zhu 0002",1
"Ying Ding","Mohan S. Kankanhalli",1
"Ying Ding","Yue Zhang",1
"Ying Ding","Zhendong Yu",1
"Ying Fan","Han Li",1
"Ying Fan","Han Zhu",1
"Ying Fan","Junqi Jin",1
"Ying Fan","Kun Gai",1
"Ying Fan","Xiao Ma",1
"Ying Fan","Yanghui Yan",1
"Ying Li 0001","Meng Xi",1
"Ying Li 0001","Shengpeng Liu",1
"Ying Li 0001","Ting Jin",1
"Ying Li 0001","Zhiling Luo",1
"Ying Lin","Cheng Cao",1
"Ying Lin","Kai Zhang 0001",1
"Ying Lin","Lu-An Tang",1
"Ying Lin","Wei Cheng 0002",1
"Ying Lin","Zhengzhang Chen",1
"Ying Lin","Zhichun Li",1
"Ying Liu 0004","Xiaoyan Zhu",1
"Ying Liu 0024","Dan Pei",1
"Ying Liu 0024","Honglin Qiao",1
"Ying Liu 0024","Jie Chen",1
"Ying Liu 0024","Yang Feng",1
"Ying Liu 0024","Youjian Zhao",1
"Ying Liu 0024","Zhaogang Wang",1
"Ying Shan","J. C. Mao",1
"Ying Shan","Jian Jiao 0007",1
"Ying Shan","Jie Zhu 0007",1
"Ying Shen","Zhou Zhao",1
"Ying Sheng 0002","James B. Wendt",1
"Ying Sheng 0002","Jing Xie 0002",1
"Ying Sheng 0002","Marc Najork",1
"Ying Sheng 0002","Qi Zhao",1
"Ying Sheng 0002","Sandeep Tata",1
"Ying Sun","Fuzhen Zhuang",1
"Ying Sun","Hengshu Zhu",1
"Ying Sun","Jingjing Gu",1
"Ying Sun","Qing He 0003",1
"Ying Xie","Vijay V. Raghavan 0001",1
"Ying Xuan","Liang Zhang 0021",1
"Ying Xuan","Yang Yang",1
"Ying Zhong","Atsuyuki Morishima",1
"Ying Zhong","Masaki Matsubara",1
"Yingchi Liu","Luo Si",1
"Yingchi Liu","Quanzhi Li",1
"Yingchi Liu","Xiaozhong Liu",1
"Yinghui Wu","Guofei Jiang",1
"Yinghui Wu","Haifeng Chen",1
"Yinghui Wu","Hui Zhang",1
"Yinghui Wu","Lu-An Tang",1
"Yingjie Wang","Honggang Wang 0001",1
"Yingjie Wang","Jin Wang",1
"Yingjie Wang","Zhenpeng Li",1
"Yinglong Xia","Charu C. Aggarwal",1
"Yinglong Xia","Duen Horng (Polo) Chau",1
"Yinglong Xia","Hanghang Tong",3
"Yinglong Xia","Nan Cao",1
"Yinglong Xia","Wei Fan 0001",1
"Yingmei Chen","Xuanjing Huang",1
"Yingmei Chen","Zhongyu Wei",1
"Yingruo Fan","Jacqueline C. K. Lam",1
"Yingruo Fan","Victor O. K. Li",1
"Yingtao Tian","Bryan Perozzi",1
"Yingtao Tian","Muhao Chen",1
"Yingtao Tian","Steven Skiena",1
"Yingxue Zhang","Qinglong Wang",1
"Yingxue Zhang","Xue Liu 0001",1
"Yingya Zhang","Rong Jin",1
"Yingya Zhang","Xiaofeng Ren",1
"Yining Lin","Yao Peng",2
"Yinjie Huang","Yu Bai 0004",1
"Yipeng Zhang","Zhiyong Peng",1
"Yiqi Chen","Huan Liu",1
"Yiqi Chen","Ke Sun 0010",1
"Yiqi Chen","Tieyun Qian",1
"Yiqun Liu 0001","Cheng Luo 0001",1
"Yiqun Liu 0001","Jiaxin Mao",2
"Yiqun Liu 0001","Liqiang Nie",1
"Yiqun Liu 0001","Min Zhang 0006",3
"Yiqun Liu 0001","Qi Tian",1
"Yiqun Liu 0001","Shaoping Ma",6
"Yiqun Liu 0001","Tat-Seng Chua",1
"Yiqun Liu 0001","W. Bruce Croft",1
"Yiqun Liu 0001","Yuli Liu",1
"Yiqun Liu 0001","Zexue He",1
"Yiqun Liu 0001","Zhao Li",1
"Yiqun Liu 0010","Krishnaram Kenthapadi",1
"Yiqun Liu 0010","Liang Zhang 0021",1
"Yitong Li","Karin M. Verspoor",1
"Yitong Li","Timothy Baldwin",1
"Yitong Zhou","Frank Yang",1
"Yitong Zhou","Li Zhang",1
"Yitong Zhou","Spencer De Mars",1
"Yiu-Chang Lin","Ankur Datta",1
"Yiu-Chang Lin","Giuseppe Di Fabbrizio",1
"Yiwen Lu","Daniel Zhang 0001",1
"Yiwen Lu","Dong Wang 0002",1
"Yiwen Lu","Lanyu Shang",1
"Yixin Bao","Liang Zhu",1
"Yixin Bao","Yao Peng",1
"Yixin Bao","Yining Lin",1
"Yixin Bao","Zhijian Zhao",1
"Yixing Fan","Huanhuan Cao",1
"Yixing Fan","Jun Xu 0001",1
"Yixing Fan","Xueqi Cheng",1
"Yixing Fan","Yanyan Lan",1
"Yixuan Cao","Hongwei Li 0002",1
"Yixuan Cao","Jiaquan Yao",1
"Yixuan Cao","Ping Luo 0001",1
"Yixue Wang","Fengjiao Wang",1
"Yixue Wang","Lifang He 0001",1
"Yixue Wang","Philip S. Yu",1
"Yixue Wang","Sihong Xie",1
"Yize Zhao","Qi Long",1
"Yizhi Mao","Abhinav Wagle",1
"Yizhi Mao","Don Matheson",1
"Yizhi Mao","Junwei Pan",1
"Yizhi Mao","Miao Chen",1
"Yizhi Mao","Michael Natkovich",1
"Yizhou Sun","Majid Sarrafzadeh",1
"Yizhou Sun","Yanen Li",1
"Yizhou Sun","Yang Yang 0008",1
"Yizhou Zhang","Jinhong Mi",1
"Yizhou Zhang","Shanshan Li",1
"Yizhou Zhang","Xiangnan Kong",1
"Yizhou Zhang","Yangyong Zhu",1
"Yizhou Zhang","Yun Xiong",1
"Yizhu Lin","Bernhard Schölkopf",1
"Yizhu Lin","Clark Glymour",1
"Yla R. Tausczik","Mark Boons",1
"Yoann Pitarch","Mohand Boughanem",1
"Yoann Pitarch","Romaric Besançon",1
"Yoelle Maarek","Yoelle Maarek",2
"Yoelle Maarek",NA,1
"Yogesh D. Barve","Andrew J. Plassard",1
"Yogesh D. Barve","Aniruddha S. Gokhale",1
"Yogesh D. Barve","Bennett A. Landman",1
"Yogesh D. Barve","David H. Zald",1
"Yogesh D. Barve","Hongyang Sun",1
"Yogesh D. Barve","Ilwoo Lyu",1
"Yogesh D. Barve","Yuang Yao",1
"Yogesh Dahiya","David P. Woodruff",1
"Yogesh Dahiya","Dimitris Konomis",1
"Yogesh Singh","Bivas Mitra",1
"Yohan Jo","Carolyn Penstein Rosé",1
"Yohei Ohkawa","Chen Zhao",1
"Yohei Ohkawa","Shuto Kawabata",1
"Yohei Ohkawa","Takehito Utsuro",1
"Yohei Ohkawa","Wenbin Niu",1
"Yohei Ohkawa","Yasuhide Kawada",1
"Yohei Ohkawa","Youchao Lin",1
"Yoko Yamakata","Keishi Tajima",1
"Yoko Yamakata","Shinsuke Mori",1
"Yong Ge","Ivor W. Tsang",1
"Yong Ge","Longbing Cao",1
"Yong Ge","Xing Xie 0001",1
"Yong Ge","Yuefan Deng",1
"Yong Han","Dengbo Chen",1
"Yong Li 0008","Ang Guo",1
"Yong Li 0008","Chao Zhang 0014",1
"Yong Li 0008","Depeng Jin",1
"Yong Li 0008","Fanchao Meng",1
"Yong Li 0008","Funing Sun",1
"Yong Liu 0013","Bruno Ribeiro 0001",1
"Yong Liu 0013","Hao Ding",1
"Yong Xie","Liang Chen",1
"Yong Xu","Bo Qiao",1
"Yong Xu","Dongmei Zhang",1
"Yong Xu","Ziyi Zhou",1
"Yong Yu 0001","Jun Wang 0012",1
"Yong Zhuang","Chih-Jen Lin",1
"Yong Zhuang","Guo-Xun Yuan",1
"Yong Zhuang","Yu-Chin Juan",1
"Yongfeng Zhang","Liu Yang 0005",1
"Yongfeng Zhang","Qingyao Ai",1
"Yongfeng Zhang","W. Bruce Croft",1
"Yongfeng Zhang","Xu Chen 0017",1
"Yongguo Liu","Chuanbiao Wen",1
"Yongguo Liu","Shangming Yang",1
"Yongguo Liu","Shuangqing Zhai",1
"Yongguo Liu","Zhang Yi 0001",1
"Yonghwi Kwon","Weijie Meng",1
"Yonghwi Kwon","Xiangyu Zhang 0001",1
"Yonghwi Kwon","Yousra Aafer",1
"Yonghwi Kwon","Yunhui Zheng",1
"Yongjie Shi","Dan Chen",1
"Yongjie Shi","Yao Peng",1
"Yongjie Shi","Yining Lin",1
"Yongjun Chen","Dinggang Shen",1
"Yongjun Chen","Hongyang Gao",1
"Yongjun Chen","Lei Cai",1
"Yongjun Chen","Min Shi",1
"Yongjun Chen","Shuiwang Ji",1
"Yongjun Li 0006","Wei Dong 0006",1
"Yongjun Li 0006","Yao Deng",1
"Yongjun Wang","Li Cheng",1
"Yongjun Wang","Xingkong Ma",1
"Yongjun Wang","Yijie Wang 0001",1
"Yongkai Wu","Lu Zhang 0021",1
"Yongkai Wu","Xintao Wu",1
"YongQing Liang","YongQing Liang",2
"YongQing Liang",NA,1
"Yongshun Gong","Christina Kirsch",1
"Yongshun Gong","Jian Zhang 0002",1
"Yongshun Gong","Wei Liu 0007",1
"Yongshun Gong","Yu Zheng",1
"Yongshun Gong","Zhibin Li 0002",1
"Yongxin Tong","Qian Tao",1
"Yongxin Tong","Wenjun Zhou 0001",1
"Yongxin Tong","Zimu Zhou",1
"Yongyang Yu","Chaozhuo Li",1
"Yongyang Yu","MingJie Tang",1
"Yongyang Yu","Ruifeng Zheng",1
"Yongyang Yu","Weichen Xu",1
"Yongyang Yu","Weiqing Yang",1
"Yongzheng Jia","Wei Xu",1
"Yongzheng Jia","Xue Liu",1
"Yoshifumi Seki","Mitsuo Yoshida 0001",1
"Yoshihisa Udagawa","Yoshihisa Udagawa",4
"Yoshihisa Udagawa",NA,2
"Yoshiki Ogawa","Koji Ikeuchi",1
"Yoshiki Ogawa","Yuki Akiyama",1
"Yoshinari Kameda","Itaru Kitahara",1
"Yoshinobu Takahashi","Hiroshi Yamakawa",1
"Youchao Lin","Takehito Utsuro",1
"Youchao Lin","Yasuhide Kawada",1
"Youhei Kawamura","Itaru Kitahara",1
"Youhei Kawamura","Toshiya Matsui",1
"Youjian Zhao","Dan Pei",1
"Youjian Zhao","Honglin Qiao",1
"Youjian Zhao","Jie Chen",1
"Youjian Zhao","Yang Feng",1
"Youjian Zhao","Zhaogang Wang",1
"Young Bae Jeon","Hyoungshick Kim",1
"Young Bae Jeon","Hyunsoo Kim",1
"Young Bae Jeon","Ji Won Yoon",1
"Young Bae Jeon","Jun Ho Huh",1
"Young Bae Jeon","Minchul Kim",1
"Youngjun Kim","Seog Park",1
"Youngnam Lee","Sang-Wook Kim",1
"Youngnam Lee","Sunju Park",1
"Youngnam Lee","Xing Xie",1
"Youngrok Kim","Jeongin Park",1
"Youngseok Park","Chanhee Woo",1
"Youngseok Park","Sejoon Lim",1
"Yousra Aafer","Weijie Meng",1
"Yousra Aafer","Xiangyu Zhang 0001",1
"Yu-Chang Chao","Andy R. K. Chang",1
"Yu-Chang Chao","Michael Hsu",1
"Yu-Chin Juan","Chih-Jen Lin",1
"Yu-Chin Juan","Guo-Xun Yuan",1
"Yu-Gang Jiang","Xuanjing Huang",1
"Yu-Hsiang Huang","Mu-En Wu",1
"Yu-Hsuan Kuo","Daniel Kifer",1
"Yu-Hsuan Kuo","Zhenhui Li",1
"Yu-i Ha","Donghyeon Won",1
"Yu-i Ha","Jeongmin Kim",1
"Yu-i Ha","Jungseock Joo",1
"Yu-i Ha","Meeyoung Cha",1
"Yu-Min Chung","Austin Lawson",1
"Yu-Min Chung","Chuan-Shen Hu",1
"Yu-Min Chung","Clifford Smyth",1
"Yu Gong","Xi Chen",1
"Yu He","Lihong Wang",1
"Yu He","Mengjiao Bao",1
"Yu He","Qiang Yang 0001",1
"Yu He","Rahul Gidijala",1
"Yu He","Yangqiu Song",1
"Yu He","Yaopeng Liu",1
"Yu Huang","Fei Chiang",1
"Yu Huang","Mostafa Milani",1
"Yu Lei 0001","D. Richard Kuhn",1
"Yu Lei 0001","Raghu Kacker",1
"Yu Lei 0004","Wenjie Li 0002",1
"Yu Meng 0001","Chao Zhang 0014",1
"Yu Meng 0001","Jiaming Shen",1
"Yu Meng 0001","Jiawei Han 0001",1
"Yu Rong","Helen Meng",1
"Yu Rong","Hong Cheng 0001",1
"Yu Rong","Timothy C. Y. Kwok",1
"Yu Rong","Zhihui Lu 0003",1
"Yu Shi","Chao Zhang 0014",1
"Yu Shi","Fang Guo",1
"Yu Shi","Jiawei Han 0001",1
"Yu Shi","Qi Zhu 0008",1
"Yu Su 0002","Guoping Hu",1
"Yu Sun","Andrei Z. Broder",1
"Yu Sun","James B. Wendt",1
"Yu Sun","Lluis Garcia Pueyo",1
"Yu Sun","Marc Najork",1
"Yu Sun","Quan Lu",1
"Yu Ting Wen","Wen-Chih Peng",1
"Yu Wang","Bolong Zheng",1
"Yu Wang","Kai Zheng 0001",1
"Yu Wang","Quoc Viet Hung Nguyen",1
"Yu Xia","Baisong Li",1
"Yu Xia","Chaobo Shen",1
"Yu Xia","Jiaying Xu",1
"Yu Xia","Jing Xiao 0006",1
"Yu Xia","Liang Xu",1
"Yu Xia","Lin Yang",1
"Yu Xia","Mei Han",1
"Yu Xia","Qin Li",1
"Yu Xia","Shaofeng Lu",1
"Yu Xia","Wenge Tang",1
"Yu Xia","Xian Li",1
"Yu Xia","Xianxian Chen",1
"Yu Xia","Xiaowen Ruan",1
"Yu Xiong","Baisong Li",1
"Yu Xiong","Chaobo Shen",1
"Yu Xiong","Jiaying Xu",1
"Yu Xiong","Jing Xiao 0006",1
"Yu Xiong","Li Qi",1
"Yu Xiong","Liang Xu",1
"Yu Xiong","Lin Yang",1
"Yu Xiong","Mei Han",1
"Yu Xiong","Qin Li",1
"Yu Xiong","Shaofeng Lu",1
"Yu Xiong","Wenge Tang",1
"Yu Xiong","Xian Li",1
"Yu Xiong","Xianxian Chen",1
"Yu Xiong","Xiaowen Ruan",1
"Yu Xiong","Yu Xia",1
"Yu Yin","Enhong Chen",1
"Yu Yin","Fuzheng Zhang",1
