"from","to","weight"
"Chih-Ming Chen 0003","Chuan-Ju Wang",1
"Chih-Ming Chen 0003","Ming-Feng Tsai",1
"Chih-Ming Chen 0003","Yi-Hsuan Yang",1
"Chih-Yao Chang","Chih-Jen Lin",1
"Chih-Yao Chang","Zhenhua Dong",1
"Chin-Chi Hsu","Cheng-Te Li",1
"Chin-Chi Hsu","Mi-Yen Yeh",1
"Chin-Chi Hsu","Shou-De Lin",1
"Chin-Chia Michael Yeh","Amirali Darvishzadeh",1
"Chin-Chia Michael Yeh","Eamonn J. Keogh",1
"Chin-Chia Michael Yeh","Hoang Anh Dau",1
"Chin-Chia Michael Yeh","Mikhail Noskov",1
"Chin-Chia Michael Yeh","Yan Zhu 0014",1
"Ching-Chi Lin","Jan-Jan Wu",1
"Ching-Chi Lin","Pangfeng Liu",1
"Ching-Yu Yang","Hai-Lun Tu",1
"Ching-Yu Yang","Jason S. Chang",1
"Chisa Takano","Masaki Aida",1
"Choiru Za'in","Andri Ashfahani",1
"Choiru Za'in","Weiping Ding 0001",1
"Choiru Za'in","Yew-Soon Ong",1
"Chong Wang","Cristian Borcea",2
"Chong Wang","Yi Chen 0001",2
"Chongli Zhu","Miao Fan",1
"Chongli Zhu","Ying Li",1
"Chonho Lee","Shinji Shimojo",1
"Chonho Lee","Takashi Yoshikawa",1
"Chonho Lee","Yukiko Kawai",1
"Choon Hui Teo","Bing Yin",1
"Choon Hui Teo","Hao Gu",1
"Choon Hui Teo","Vijai Mohan",1
"Choon Hui Teo","W. Bruce Croft",1
"Choon Hui Teo","Yesh Dattatreya",1
"Choudur Lakshminarayan","Awny Al-Omari",2
"Choudur Lakshminarayan","Faraz Ahmad",2
"Choudur Lakshminarayan","Khaled Bouaziz",2
"Choudur Lakshminarayan","Prama Agarwal",2
"Choudur Lakshminarayan","Sri Raghavan",2
"Choudur Lakshminarayan","Thiagarajan Ramakrishnan",2
"Chris Fisher","Florencia Pezzutti",1
"Chris Fisher","Francesca Rossi",1
"Chris Fisher","Hendrik F. Hamann",1
"Chris Fisher","Marcus Freitag",1
"Chris Fisher","Sharathchandra Pankanti",1
"Chris Giblin","Daniel Bauer",1
"Chris Giblin","Florian Froese",1
"Chris Giblin","Luis Garcés-Erice",1
"Chris Giblin","Sasa Tomic",1
"Chris Junchi Li","Xiang Zhou",1
"Chris Kedzie","Kathleen R. McKeown",1
"Chris Kedzie","Michael B. Gaskell",1
"Chris Kedzie","Rossano Schifanella",1
"Chris Kedzie","Shih-Fu Chang",1
"Chris Xiaoxuan Lu","Andrew Markham",1
"Chris Xiaoxuan Lu","Bowen Du",1
"Chris Xiaoxuan Lu","Changhao Chen",1
"Chris Xiaoxuan Lu","Hongkai Wen 0001",1
"Chris Xiaoxuan Lu","John A. Stankovic",1
"Chris Xiaoxuan Lu","Niki Trigoni",1
"Chris Xiaoxuan Lu","Xuan Kan",1
"Christian Beecks","Fabian Berns",1
"Christian Beecks","Kjeld Willy Schmidt",1
"Christian Garcia-Arellano","C. Mohan 0001",1
"Christian Garcia-Arellano","Guy M. Lohman",1
"Christian Garcia-Arellano","Hamid Pirahesh",1
"Christian Garcia-Arellano","René Müller 0001",1
"Christian Garcia-Arellano","Richard Sidle",1
"Christian Garcia-Arellano","Ronen Grosman",1
"Christian Garcia-Arellano","Vijayshankar Raman",1
"Christian Gehrmann","Martin Gunnarsson",1
"Christian J. Mahoney","Haozhen Zhao",1
"Christian J. Mahoney","Jianping Zhang",1
"Christian J. Mahoney","Nathaniel Huber-Fliflet",1
"Christian J. Mahoney","Peter Gronvall",1
"Christian Quadri","Alessia Galdeman",1
"Christian Quadri","Gian Paolo Rossi 0001",1
"Christian Quadri","Sabrina Gaito",1
"Christian S. Jensen","Bin Yao 0002",1
"Christian S. Jensen","Ling Shao 0001",1
"Christian S. Jensen","Zhiwei Zhang",1
"Christian Schön","Jens Dittrich",1
"Christian Schön","Richard Müller 0003",1
"Christiane Kamdem Kengne","Jalil Chagraoui",1
"Christina Tsangouri","Deborah Estrin",1
"Christina Tsangouri","Mor Naaman",1
"Christina Tsangouri","Nicola Dell",1
"Christine Hines","Abdou Youssef",1
"Christine Hosey","Brian St. Thomas",1
"Christine Hosey","Jean Garcia-Gathright",1
"Christo Kirov","Katharine Donato",1
"Christo Kirov","Kornraphop Kawintiranon",1
"Christo Kirov","Susan Martin",1
"Christo Kirov","Yaguang Liu",1
"Christof Monz","Maarten de Rijke",1
"Christoffer Thrysøe","Andreas Borgstad",1
"Christoffer Thrysøe","Fabian Gieseke",1
"Christoffer Thrysøe","Marcos Antonio Vaz Salles",1
"Christoffer Thrysøe","Martin Brandt",1
"Christoph Miksovic","Julian Minder",1
"Christoph Miksovic","Katsiaryna Mirylenka",1
"Christoph Miksovic","Paolo Scotton",1
"Christoph Trattner","Bernd Ludwig",1
"Christoph Trattner","David Elsweiler",1
"Christopher Gropp","Alexander Herzog",1
"Christopher Gropp","Amy W. Apon",1
"Christopher Gropp","Ilya Safro",1
"Christopher Gropp","Paul W. Wilson",1
"Christopher H. Lin","Milad Shokouhi",1
"Christopher H. Lin","Susan T. Dumais",1
"Christopher Koehler","Andrew Berger",1
"Christopher Koehler","Raksha Rajashekar",1
"Christopher Koehler","Simon Su",1
"Christopher Koehler","Thomas Wischgoll",1
"Christopher Kruegel","Giovanni Vigna",1
"Christopher Leckie","Aaron Harwood",1
"Christopher Leckie","Ling Luo",1
"Christopher Leckie","Michael E. Houle",1
"Christopher Mendoza","Michael P. McGarry",1
"Christopher Mendoza","Venkat Dasari",1
"Christopher Spevak","Cynthia Brandt",1
"Christopher Spevak","Marc R. Blackman",1
"Christopher Wolverton","Alok N. Choudhary",1
"Christopher Wolverton","Ankit Agrawal",1
"Christopher Wolverton","Ian T. Foster",1
"Christopher Wolverton","Wei-keng Liao",1
"Christos Anagnostopoulos","Peter Triantafillou",1
"Christos Doulkeridis","Yannis Theodoridis",1
"Christos Faloutsos","Jan Gasthaus",1
"Christos Faloutsos","Tim Januschowski",1
"Christos Faloutsos","Valentin Flunkert",1
"Christos Faloutsos","Yuyang Wang",1
"Christos Fidas","Andreas Pitsillides",1
"Christos Fidas","M. Kumar",1
"Christos Fidas","Michael Rossbory",1
"Christos Tryfonopoulos","Theodore Dalamagas",1
"Chuan-Ju Wang","Ming-Feng Tsai",1
"Chuan-Ju Wang","Yi-Hsuan Yang",1
"Chuan-Yu Lee","Ching-Chi Lin",1
"Chuan-Yu Lee","Jan-Jan Wu",1
"Chuan-Yu Lee","Pangfeng Liu",1
"Chuan Qin 0002","Chao Ma 0022",1
"Chuan Qin 0002","Chen Zhu",1
"Chuan Qin 0002","Enhong Chen",1
"Chuan Qin 0002","Fuzhen Zhuang",1
"Chuan Qin 0002","Hengshu Zhu",1
"Chuan Qin 0002","Hui Xiong 0001",2
"Chuan Qin 0002","Jingshuai Zhang",1
"Chuan Qin 0002","Tong Xu",1
"Chuan Shi","Bai Wang",1
"Chuan Shi","Biyu Ma",1
"Chuan Shi","Jiabin Wang",1
"Chuan Shi","Jiawei Zhang 0001",1
"Chuan Shi","Linmei Hu",1
"Chuan Shi","Peng Cui 0001",1
"Chuan Shi","Philip S. Yu",3
"Chuan Shi","Qi Xiong",1
"Chuan Shi","Xiangnan Kong",1
"Chuan Shi","Yanfang Ye",4
"Chuan Shi","Yongliang Li",1
"Chuan Yu","Han Li",2
"Chuan Yu","Jian Xu",2
"Chuan Yu","Jun Wang 0012",2
"Chuan Yu","Kun Gai",2
"Chuan Yu","Weinan Zhang 0001",1
"Chuan Yu","Xiaotian Hao",1
"Chuan Yu","Yixi Wang",1
"Chuanren Liu","Enhong Chen",1
"Chuanren Liu","Haiping Ma",1
"Chuanren Liu","Hongke Zhao",1
"Chuanren Liu","Shijin Wang 0001",1
"Chuanyuan Song","Baoxin Zhao",1
"Chuanyuan Song","Licheng Wang",1
"Chuanyuan Song","Liping Liu",1
"Chuanyuan Song","Shengwen Yang",1
"Chuanyuan Song","Sijia Yang",1
"Chuanyuan Song","Zeyu Chen",1
"Chuck Bear","Michael Leuchtenburg",1
"Chuck Rosenberg","Jure Leskovec",1
"Chuhan Wu","Fangzhao Wu",5
"Chuhan Wu","Jianqiang Huang",1
"Chuhan Wu","Junxin Liu",3
"Chuhan Wu","Mingxiao An",1
"Chuhan Wu","Tao Qi",1
"Chuhan Wu","Xing Xie 0001",8
"Chuhan Wu","Yongfeng Huang 0001",8
"Chumsoo Kim","Woo-Chan Kim",1
"Chun-Ming Chang","Chun-Wen Wang",1
"Chun-Ming Chang","Hung-Fang Chen",1
"Chun-Ming Chang","Wei Jeng",1
"Chun-Ming Chang","Yu-Jen Chen",1
"Chun-Ta Lu","Aleksei Timofeev",1
"Chun-Ta Lu","Ann B. Ragin",1
"Chun-Ta Lu","Ariel Fuxman",1
"Chun-Ta Lu","Chao Jia",1
"Chun-Ta Lu","Chen Sun",1
"Chun-Ta Lu","Philip S. Yu",1
"Chun-Ta Lu","Zhen Li",1
"Chun-Wei Chiang","Jeffrey P. Bigham",1
"Chun-Wei Chiang","Saiph Savage",1
"Chun-Wei Chiang","Teppei Nakano",1
"Chun-Wei Chiang","Tetsunori Kobayashi",1
"Chun-Wen Wang","Wei Jeng",1
"Chun Lo","Shaunak Chatterjee",1
"Chun Lo","Yiping Yuan",1
"Chunbin Lin","Chen Li 0001",1
"Chunbin Lin","Jin Wang 0007",1
"Chung-Chi Chen","Chia-Wen Tsai",1
"Chung-Chi Chen","Hen-Hsen Huang",1
"Chung-Chi Chen","Hsin-Hsi Chen",1
"Chunhua Shen","Anton van den Hengel",1
"Chunjie Chen 0004","Chuan Yu",1
"Chunjie Chen 0004","Han Li",1
"Chunjie Chen 0004","Jian Xu",1
"Chunjie Chen 0004","Jun Wang 0012",1
"Chunjie Chen 0004","Kun Gai",1
"Chunjie Chen 0004","Weinan Zhang 0001",1
"Chunjie Chen 0004","Xiaotian Hao",1
"Chunjie Chen 0004","Yixi Wang",1
"Chunli Zhang","Wei Yan 0007",1
"Chunping Wang 0001","Fei Wu 0001",1
"Chunping Wang 0001","Ming Gu",1
"Chunping Wang 0001","Yizhou Sun",1
"Chunping Wang 0001","Yueting Zhuang",1
"Chunpu Xu","Jinwen Tian",1
"Chunpu Xu","Min Yang 0007",1
"Chunpu Xu","Wangrong Cheng",1
"Chunpu Xu","Wei Zhao",1
"Chunpu Xu","Xiang Ao",1
"Chunxia Wu","Hongfeng Yu",1
"Chunxia Wu","Yufeng Ge",1
"Chunxia Wu","Yusong Li",1
"Chunxiao Xing","Tie-Yan Liu",1
"Chunyan Xu","Chengzheng Li",1
"Chunyan Xu","Jian Yang 0003",1
"Chunyan Xu","Tong Zhang 0021",1
"Chunyi Liu","Jiang Xu",1
"Chunyi Liu","Jieping Ye",1
"Chunyi Liu","Peng Wang",1
"Chunyi Liu","Zang Li",1
"Chuxu Zhang","Ananthram Swami",1
"Chuxu Zhang","Chao Huang 0001",1
"Chuxu Zhang","Dawei Yin",2
"Chuxu Zhang","Dongjin Song",1
"Chuxu Zhang","Jiashu Zhao",2
"Chuxu Zhang","Liefeng Bo",1
"Chuxu Zhang","Nitesh V. Chawla",3
"Chuxu Zhang","Peng Dai",1
"Chuxu Zhang","Xian Wu",1
"Çigdem Aslay","Aristides Gionis",1
"Çigdem Aslay","Jefrey Lijffijt",1
"Çigdem Aslay","Tijl De Bie",1
"Claire Wardle","Claire Wardle",2
"Claire Wardle",NA,1
"Clark Barrus","Eleazar Leal",1
"Claudia Plant","Andreas Salzburger",1
"Claudio Agostino Ardagna","Ernesto Damiani",1
"Claudio Agostino Ardagna","Paolo Ceravolo",1
"Claudio Agostino Ardagna","Rino Finazzo",1
"Claudio Agostino Ardagna","Valerio Bellandi",1
"Claudio Lucchese","Gabriele Tolomei",1
"Cole Gleason","Cameron Cassidy",1
"Cole Gleason","Jeffrey P. Bigham",1
"Cole Gleason","Kris M. Kitani",1
"Cole Gleason","Meredith Ringel Morris",1
"Cole Gleason","Patrick Carrington",1
"Cong Dong","Baoxu Liu",1
"Cong Dong","Bo Jiang",1
"Cong Dong","Dongxu Han",1
"Cong Dong","Yufan Chen",1
"Cong Dong","YunJian Zhang",1
"Cong Fu","Deng Cai 0001",1
"Cong Fu","Xiang Ren",1
"Cong Fu","Yonghui Zhang",1
"Cong Zou","Feixiao Lv",1
"Cong Zou","Rui Wang",1
"Cong Zou","Xiaochun Cao",1
"Conghui He","Benli Li",1
"Conghui He","Donghai Yu",1
"Conghui He","Shijie Sun",1
"Conghui He","Xiaogang Tu",1
"Congjie Gao","Jiaqi Yang",1
"Congjie Gao","Yongjnu Li",1
"Congrui Huang","Jie Tong",1
"Congrui Huang","Mao Yang",1
"Congrui Huang","Qi Zhang",1
"Congrui Huang","Tony Xing",1
"Congrui Huang","Xiaoyu Kou",1
"Congzheng Song","Vitaly Shmatikov",1
"Connor Mullane","Andy Jose Silva",1
"Connor Mullane","Britton Schams",1
"Connor Mullane","Chenxi Liu",1
"Connor Mullane","Debashish Pradhan",1
"Connor Mullane","Emery Patterson",1
"Connor Mullane","Genevieve Kocienda",1
"Connor Mullane","Hannah Frisch",1
"Connor Mullane","Hannah Krauss",1
"Connor Mullane","Hilary Szu Yin Shiue",1
"Connor Mullane","James Santos",1
"Connor Mullane","Jiale Xu",1
"Connor Mullane","Kanishka Jain",1
"Connor Mullane","Margaret Rose Hunt",1
"Connor Mullane","Mary McKinley",1
"Connor Mullane","Mayhah Suri",1
"Connor Mullane","Mirielle Vasselli",1
"Connor Mullane","Sarah Agarrat",1
"Connor Mullane","Tahura Turabi",1
"Conrad Iber","Jaideep Srivastava",1
"Conrad M. Albrecht","Carlo Siebenschuh",1
"Conrad M. Albrecht","Chris Fisher",1
"Conrad M. Albrecht","Florencia Pezzutti",1
"Conrad M. Albrecht","Francesca Rossi",1
"Conrad M. Albrecht","Hendrik F. Hamann",2
"Conrad M. Albrecht","Marcus Freitag",1
"Conrad M. Albrecht","Sharathchandra Pankanti",2
"Conrad M. Albrecht","Siyuan Lu",1
"Conrad M. Albrecht","Wang Zhou",1
"Constantinos Patsakis","Andreas Kaltenbrunner",1
"Constantinos Patsakis","Vicenç Gómez",1
"Corinne Rogers","Chen Feng",1
"Corinne Rogers","James A. D. Cameron",1
"Corinne Rogers","Ken Thibodeau",1
"Cornelia Caragea","C. Lee Giles",1
"Cornelia Caragea","Doina Caragea",1
"Craig A. Knoblock","Jay Pujara",2
"Crisrael Lucero","Phuong H. Nguyen",1
"Cristian-Alexandru Staicu","Michael Pradel",1
"Cristian Borcea","Yi Chen 0001",2
"Cristian Bucur","Eduard Babulak",1
"Cristian Consonni","Alberto Montresor",1
"Cristian Consonni","David Laniado",1
"Cristiano Russo","Antonio M. Rinaldi",1
"Cristina Garcia-Cardona","Katharine Page",1
"Cristina Garcia-Cardona","Ramakrishnan Kannan",1
"Cristina Garcia-Cardona","Sudip K. Seal",1
"Cristina Garcia-Cardona","Thomas Proffen",1
"Cristina Garcia-Cardona","Travis Johnston",1
"Cristina Menghini","Aris Anagnostopoulos",1
"Cristina Menghini","Eli Upfal",1
"Cui Wang","Wenying Zhuang",1
"Cui Wang","Xingfen Wang",1
"Cuicui Kang","Gang Xiong",1
"Cuicui Kang","Zhen Li 0011",1
"Cuiping Li","Ruixuan Liu",1
"Cuong Xuan Chu","Gerhard Weikum",1
"Cuong Xuan Chu","Simon Razniewski",1
"Curt H. Davis","A. J. Maltenfort",1
"Curt H. Davis","Grant J. Scott",2
"Cynthia Brandt","Marc R. Blackman",1
"Cynthia Rudin","Cynthia Rudin",2
"Cynthia Rudin",NA,1
"Cyrus Blankinship","Bartosz J. Bonczak",1
"Cyrus Blankinship","Constantine E. Kontokosta",1
"Da-Wei Zhou","De-Chuan Zhan",1
"Da-Wei Zhou","Hui Xiong 0001",1
"Da-Wei Zhou","Yuan Jiang 0001",1
"Da Yan 0001","Virginia P. Sisiopiku",2
"Da Yan 0001","Wilfred Ng",1
"Da Yan 0001","Xiaotian Hao",1
"Da Yin","Xiao Liu",1
"Da Yin","Xiaojun Wan 0001",1
"Dabeeruddin Syed","Ali Ghrayeb",1
"Dabeeruddin Syed","Ameema Zainab",1
"Dabeeruddin Syed","Haitham Abu-Rub",2
"Dabeeruddin Syed","Le Xie",1
"Dabeeruddin Syed","Othmane Bouhali",1
"Dabeeruddin Syed","Shady S. Refaat",1
"Daby Sow","Kenney Ng",1
"Dae Hoon Park","Yi Chang 0001",1
"Dae Won Kim","Madeleine Udell",1
"Daewon Chung","Simon S. Woo",1
"Dag Johansen","Håvard D. Johansen",1
"Dagui Chen","Chuan Yu",1
"Dagui Chen","Fei Pan",1
"Dagui Chen","Han Li",1
"Dagui Chen","Jian Xu",1
"Dagui Chen","Jun Wang 0012",1
"Dagui Chen","Junqi Jin",1
"Dagui Chen","Kun Gai",1
"Dagui Chen","Lvyin Niu",1
"Dagui Chen","Weinan Zhang 0001",1
"Daheng Wang","Meng Jiang 0001",2
"Daheng Wang","Nitesh V. Chawla",1
"Daheng Wang","Tianwen Jiang",1
"Daheng Wang","Tim Weninger",1
"Daichi Amagata","Takahiro Hara",1
"Daichi Amagata","Takuya Maekawa",1
"Daisuke Maeda","Sudhanshu Gaur",1
"Daisy Flora Selvaraj","Prakash Ranganathan",1
"Daizong Ding","Mi Zhang",1
"Daizong Ding","Min Yang 0002",1
"Daizong Ding","Xiangnan He 0001",1
"Daizong Ding","Xudong Pan",1
"Daksh Shah","Anurag Ghosh",1
"Daksh Shah","Gurpreet Singh Bhatia",1
"Daksh Shah","Ponnurangam Kumaraguru",1
"Dale Markowitz","Cong Yu 0001",1
"Dalong Zhang","Jun Zhou 0011",1
"Dalong Zhang","Lin Wang",1
"Dalong Zhang","Xianzheng Song",1
"Dalong Zhang","Xin Huang",1
"Dalong Zhang","Zhiqiang Zhang 0012",1
"Dalong Zhang","Ziqi Liu",1
"Damiano Spina","Falk Scholer",1
"Damiano Spina","Mark Sanderson",1
"Damiano Spina","Sargol Sadeghi",1
"Damien Graux","Hajira Jabeen",1
"Damien Graux","Simon Scerri",1
"Damien Graux","Sören Auer",1
"Damilola Ibosiola","Gareth Tyson",1
"Damilola Ibosiola","Gianluca Stringhini",1
"Damilola Ibosiola","Ignacio Castro",1
"Damilola Ibosiola","Steve Uhlig",1
"Dan Brickley","Matthew Burgess",1
"Dan Brickley","Natasha F. Noy",1
"Dan Chia-Tien Lo","Alfredo Cuzzocrea",1
"Dan Chia-Tien Lo","Cassandra Thomas",1
"Dan Chia-Tien Lo","Charles Garnder",1
"Dan Chia-Tien Lo","Chung Ng",1
"Dan Chia-Tien Lo","Fan Wu",1
"Dan Chia-Tien Lo","Pascal Paschos",1
"Dan Chia-Tien Lo","Yong Shi",1
"Dan Du","Yaopeng Han",1
"Dan Li","Guobin Wu",1
"Dan Li","Jieping Ye",1
"Dan Li","Lulu Zhang",1
"Dan Li","Wei Ai",1
"Dan Li","Yan Liu 0002",1
"Dan McGuire","Renan Sauteraud",1
"Dan McGuire","Vishal Midya",1
"Dan Vilenchik","Barak Yichye",1
"Dan Vilenchik","Maor Abutbul",1
"Dan Zhang","Shijin Wang 0001",1
"Dan Zhao","Cuiping Li",1
"Dan Zhao","Hong Chen 0001",1
"Dan Zhao","Ruixuan Liu",1
"Dan Zhao","Suyun Zhao",1
"Dan Zhao","Xiaoying Zhang",1
"Dana Warmsley","Tiffany Kim",1
"Dana Warmsley","Tsai-Ching Lu",2
"danah boyd","Carlos Scheidegger",1
"danah boyd","Sorelle A. Friedler",1
"danah boyd","Suresh Venkatasubramanian",1
"Dandan Fang","Jinyong Zhang",1
"Dandan Fang","Tingting He",1
"Dandan Fang","Weizhong Zhao",1
"Dandan Fang","Xiaohua Hu 0001",1
"Dandan Fang","Xiaowei Xu 0001",1
"Dandan Fang","Xingpeng Jiang",1
"Danfeng Yan","Ao Shan",1
"Danfeng Yan","Jianfei Cui",1
"Danfeng Yan","Jiyuan Chen",1
"Danfeng Yan","Wenting Shi",1
"Daniel B. Burkhardt","Alexander Tong 0001",1
"Daniel B. Burkhardt","Guy Wolf",1
"Daniel B. Burkhardt","Matthew Amodio",1
"Daniel B. Burkhardt","Smita Krishnaswamy",1
"Daniel Bauer","Florian Froese",1
"Daniel Bauer","Luis Garcés-Erice",1
"Daniel Bauer","Sasa Tomic",1
"Daniel Colón-Ramos","Guy Wolf",1
"Daniel Colón-Ramos","Matthew J. Hirn",1
"Daniel Crawl","Ilkay Altintas",1
"Daniel Crawl","Jessica Block",1
"Daniel Cunnington","Alessandra Russo",1
"Daniel Cunnington","Elisa Bertino",1
"Daniel Cunnington","Mark Law",1
"Daniel Cunnington","Seraphin B. Calo",1
"Daniel Ellehammer Larsen","Christian Bugge Henriksen",1
"Daniel Garijo","Shobeir Fakhraei",1
"Daniel Hidalgo-Chavez","Miguel Mejia-Puma",1
"Daniel Jalova","Frederick R. Reiss",1
"Daniel Jalova","Gabriela de Queiroz",1
"Daniel Jalova","Hong Xu 0003",1
"Daniel Jalova","Karthik Muthuraman",1
"Daniel Jalova","Nick Pentreath",1
"Daniel Jalova","Patrick Titzler",1
"Daniel Jalova","Saishruthi Swaminathan",1
"Daniel Jalova","Simon Plovyt",1
"Daniel Jalova","Vijay Bommireddipalli",1
"Daniel Jalova","Xin Wu",1
"Daniel Kaluza","Agnieszka Chadzynska-Krasowska",1
"Daniel Kaluza","Bartek Konarski",1
"Daniel Kaluza","Dominik Slezak",1
"Daniel Kaluza","Joel Holland",1
"Daniel L. Sussman","Carey E. Priebe",1
"Daniel L. Sussman","Vince Lyzinski",1
"Daniel L. Sussman","Youngser Park",1
"Daniel N. Hill","S. V. N. Vishwanathan",1
"Daniel N. Hill","W. Bruce Croft",1
"Daniel Preotiuc-Pietro","Johannes C. Eichstaedt",1
"Daniel Preotiuc-Pietro","Lyle H. Ungar",1
"Daniel R. Harris","Chris Delcher",1
"Daniel S. Menasché","Don Towsley",1
"Daniel Silva","Amr Ahmed",1
"Daniel Silva","Andrew McCallum",1
"Daniel Thomas","Emma Pierson",1
"Daniel Thomas","Jure Leskovec",1
"Daniel Thomas","Laura Symul",1
"Daniel Yue Zhang","Dong Wang 0002",2
"Daniel Yue Zhang","Michael Wang",1
"Daniel Zügner","Stephan Günnemann",1
"Daniele Dell'Aglio","Abraham Bernstein",1
"Daniele Sartiano","Giuseppe Attardi",1
"Daniele Sartiano","Luca Deri",1
"Daniele Sartiano","Maurizio Martinelli",1
"Danielle Alves Batista","Tim Weingärtner",1
"Danielle Barman","George O. Mohler",1
"Danielle Barman","Mohammad Al Hasan",1
"Danish Mir","Andy Jose Silva",1
"Danish Mir","Britton Schams",1
"Danish Mir","Chenxi Liu",1
"Danish Mir","Connor Mullane",1
"Danish Mir","Debashish Pradhan",1
"Danish Mir","Emery Patterson",1
"Danish Mir","Genevieve Kocienda",1
"Danish Mir","Hannah Frisch",1
"Danish Mir","Hannah Krauss",1
"Danish Mir","Hilary Szu Yin Shiue",1
"Danish Mir","James Santos",1
"Danish Mir","Jiale Xu",1
"Danish Mir","Kanishka Jain",1
"Danish Mir","Margaret Rose Hunt",1
"Danish Mir","Mary McKinley",1
"Danish Mir","Mayhah Suri",1
"Danish Mir","Mirielle Vasselli",1
"Danish Mir","Sarah Agarrat",1
"Danish Mir","Tahura Turabi",1
"Danny Yuxing Huang","Nick Feamster",1
"Danny Yuxing Huang","Tithi Chattopadhyay",1
"Dantong Ouyang","Xiaofang Zhou 0001",1
"Dantong Ouyang","Ximing Li",1
"Dantong Yu","Keli Xiao",1
"Daoyuan Chen","Hai-Tao Zheng",1
"Daoyuan Chen","Min Yang 0007",1
"Daoyuan Chen","Yaliang Li",1
"Daoyuan Chen","Ying Shen",1
"Daren Sun","Ruiwei Zhu",1
"Daren Sun","Shouke Qin",1
"Daren Sun","Tao Deng",1
"Daren Sun","Yanfeng Zhu 0003",1
"Daren Sun","Zhi Guo",1
"Daren Sun","Zongyao Ding",1
"Daria Stepanova 0001","Gerhard Weikum",1
"Daria Stepanova 0001","Jacopo Urbani",1
"Darlan Arruda","Nazim H. Madhavji",1
"Darrin Eide","Kuansan Wang",1
"Darshil Kapadia","Rajat Gupta",1
"Darshil Kapadia","Rohit Karlupia",1
"Darshil Kapadia","Vikram Agrawal",1
"Dashan Gao","Anbu Huang",1
"Dashan Gao","Ce Ju",1
"Dashan Gao","Han Yu 0001",1
"Dashan Gao","Qiang Yang 0001",1
"Dashan Gao","Yang Liu 0165",1
"Dave Cedel","Alex Cheung",1
"Dave Cedel","Jeremy Martin",1
"Dave Cedel","Kristen Snee",1
"David Araújo","Yantao Yao",1
"David Araújo","Yibo Yao",1
"David B. Lobell","Stefano Ermon",1
"David Bernhauer","Irena Holubová",1
"David Bernhauer","Ladislav Peska",1
"David Bernhauer","Martin Svoboda",1
"David Bernhauer","Tomás Skopal",1
"David Bourrie","Jennifer Lavergne",1
"David Budden","Pramod Gupta",1
"David Budden","Tim Harley",1
"David C. Anastasiu","Andrea Tagarelli",1
"David C. Anastasiu","Huzefa Rangwala",1
"David C. Mainenti","David C. Mainenti",2
"David C. Mainenti",NA,1
"David Carmel","Avihai Mejer",1
"David Carmel","Elad Rainshmidt",1
"David Carmel","Fiana Raiber",1
"David Carmel","Saar Kuzi",1
"David Carmel","Yaroslav Fyodorov",1
"David Cohen","Larry Rudolph",1
"David Cohen","Orran Krieger",1
"David Cohen","Peter Desnoyers",1
"David E. Millard","Enrico H. Gerding",1
"David E. Millard","Sarah V. Stevenage",1
"David F. Gleich","Anthony Wirth",1
"David Flynn","Prakash Ranganathan",1
"David Foley","Vasant G. Honavar",1
"David Gotz","Hongyuan Zha",1
"David Gotz","Nan Cao",1
"David Heckerman","David Heckerman",2
"David Heckerman",NA,1
"David Huangal","Curt H. Davis",1
"David Huangal","Grant J. Scott",1
"David Ifeoluwa Adelani","David Jurgens",1
"David Ifeoluwa Adelani","Fabian Flöck",1
"David Ifeoluwa Adelani","Przemyslaw A. Grabowicz",1
"David Ifeoluwa Adelani","Timo Hartmann",1
"David J. Huber","Aruna Jammalamadaka",2
"David J. Huber","Dana Warmsley",2
"David J. Huber","Nigel Stepp",2
"David J. Huber","Sam Johnson",1
"David J. Huber","Samuel D. Johnson",1
"David J. Huber","Tiffany Kim",2
"David J. Huber","Tsai-Ching Lu",2
"David Jurgens","Chenhao Tan",1
"David Jurgens","Daniel M. Romero",1
"David Laniado","Alberto Montresor",1
"David Lindsay","Chris Watkins",1
"David Lindsay","Siân Lindsay",1
"David Lindsay","Yuri Kalnishkan",1
"David M. Alexander","Brian Panneton",1
"David M. Alexander","Jenmfer Brooks",1
"David M. Alexander","Scott E. Brown",1
"David M. Alexander","Simon Su",1
"David M. Elifff","John Shehan",1
"David M. Elifff","Kurt Thomas",1
"David M. Elifff","Lindsey Olson",1
"David M. Elifff","Madhukar Thakur",1
"David M. Elifff","Nick Hsu",1
"David M. Elifff","Travis Bright",1
"David Nogueira","Afonso Mendes",1
"David Nogueira","Andreas Vlachos 0001",1
"David Nogueira","Andrew Secker",1
"David Nogueira","Jeff Mitchell",1
"David Nogueira","Rebecca Garrett",1
"David Nogueira","Zita Marinho",1
"David Rolnick","Amir Najmi",1
"David Rolnick","Jean Pouget-Abadie",1
"David Rolnick","Kevin Aydin",1
"David Rolnick","Shahab Kamali",1
"David Rolnick","Vahab S. Mirrokni",1
"David S. Rosenblum","Yu Zheng 0004",1
"David van Dijk","Alexander Tong 0001",1
"David van Dijk","Daniel B. Burkhardt",1
"David van Dijk","Daniel Colón-Ramos",1
"David van Dijk","Guy Wolf",2
"David van Dijk","Kevin R. Moon",1
"David van Dijk","Matthew Amodio",1
"David van Dijk","Matthew J. Hirn",1
"David van Dijk","Smita Krishnaswamy",1
