"from","to","weight"
"Giridhari Venkatadri","Changtao Zhong",1
"Giridhari Venkatadri","Krishna P. Gummadi",1
"Giridhari Venkatadri","Nishanth R. Sastry",1
"Giridhari Venkatadri","Oana Goga",1
"Giuseppe Bruno","Giuseppe Bruno",2
"Giuseppe Bruno",NA,1
"Giuseppe Di Fabbrizio","Ankur Datta",1
"Giuseppe Ottaviano","Alon Shalita",1
"Giuseppe Ottaviano","Sergey Pupyrev",1
"Gjergji Kasneci","Thomas Gottron",1
"Gleb Gusev","Pavel Serdyukov",1
"Goce Trajcevski","Feiying Liu",1
"Gonzalo I. Diaz","Egor V. Kostylev",1
"Gopi Chand Nutakki","Olfa Nasraoui",1
"Goran Glavas","Bojana Dalbelo Basic",1
"Goran Glavas","Jan Snajder",1
"Goran Glavas","Natasa Milic-Frayling",1
"Gordon V. Cormack","Maura R. Grossman",1
"Graham Katz","Andy Doyle",1
"Graham Katz","David Mares",1
"Graham Katz","Dipak K. Gupta",1
"Graham Katz","Jaime Arredondo",1
"Graham Katz","Naren Ramakrishnan",1
"Grant Ho","Elie Bursztein",1
"Grant Ho","Eric Kuan",1
"Grant Ho","Kurt Thomas",1
"Grant Ho","Lucas Ballard",1
"Grant Ho","Vern Paxson",1
"Grant Ho","Yuan Niu",1
"Greg Corrado","László Lukács",1
"Greg Corrado","Marina Ganea",1
"Greg Corrado","Peter Young",1
"Greg Corrado","Vivek Ramavajjala",1
"Greg Papadopoulos","Greg Papadopoulos",2
"Greg Papadopoulos",NA,1
"Greg Ver Steeg","Aram Galstyan",1
"Greg Ver Steeg","Emilio Ferrara",1
"Gregory van Seghbroeck","Bruno Volckaert",1
"Gregory van Seghbroeck","Filip De Turck",1
"Gregory van Seghbroeck","Tim Wauters",1
"Greta Franzini","Emily Franzini",1
"Greta Franzini","Thomas Eckart",1
"Guadalupe Canahuate","Raghuraman Mudumbai",1
"Guanfeng Liang","Hsiao-Ping Tseng",1
"Guanfeng Liang","Ravi Kiran Holur Vijay",1
"Guanfeng Liang","Rómer Rosales",1
"Guanfeng Liang","Xiaoyu Chen",1
"Guanggang Geng","Xiaodong Lee",1
"Guanggang Geng","Yong Chen",1
"Guanggang Geng","Zhiwei Yan",1
"Guangxia Xu","Deling Huang",2
"Guangxia Xu","Jin Qi",1
"Guangxia Xu","Jingteng Zhao",1
"Guangxia Xu","Mahmoud Daneshmand",1
"Guangyuan Piao","John G. Breslin",1
"Guibing Guo","Haitao Yu 0003",1
"Guibing Guo","Joemon M. Jose",1
"Guibing Guo","Long Chen 0008",1
"Guibing Guo","Weinan Zhang 0001",1
"Guido Zuccon","Allan Hanbury",1
"Guido Zuccon","João R. M. Palotti",1
"Guifeng Wang","Enhong Chen",1
"Guifeng Wang","Yong Ge",1
"Guilherme de Castro Mendes Gomes","Marcos André Gonçalves",1
"Guilherme de Castro Mendes Gomes","Mário S. Alvim",1
"Guilin Li","Eric P. Xing",1
"Guilin Li","Fangshan Wang",1
"Guilin Li","Qirong Ho",1
"Guilin Li","Qiuling Pan",1
"Guilin Li","Shikai Liu",1
"Guilin Li","Zhengbing Li",1
"Guillermo L. Taboada","Juan Touriño",1
"Guimei Liu","Gang Zhao",1
"Guimei Liu","Jianbo Yang",1
"Guimei Liu","Jianneng Cao",1
"Guimei Liu","Min Wu 0008",1
"Guimei Liu","Peilin Zhao",1
"Guimei Liu","Tam T. Nguyen",1
"Guimei Liu","Wei Chen",1
"Guimei Liu","Wei Zha",1
"Gulustan Dogan","Banu Diri",1
"Guodong Long","Chengqi Zhang",1
"Guofei Jiang","Abdullah Mueen",1
"Guofei Jiang","Hui Zhang 0002",1
"Guofei Jiang","Jieping Ye",1
"Guofei Jiang","Konstantinos Pelechrinis",1
"Guofei Jiang","Wei Wang 0010",1
"Guofei Jiang","Yuan Qi 0001",1
"Guofei Jiang","Zhengzhang Chen",1
"Guohui Xiao 0001","Arild Waaler",1
"Guohui Xiao 0001","Diego Calvanese",1
"Guohui Xiao 0001","Dmitriy Zheleznyakov",1
"Guohui Xiao 0001","Ian Horrocks",1
"Guohui Xiao 0001","Martin Giese",1
"Guohui Xiao 0001","Ralf Möller 0001",1
"Guohui Xiao 0001","Yannis E. Ioannidis",1
"Guohui Xiao 0001","Yannis Kotidis",1
"Guoqiang Li 0001","Jianquan Liu",1
"Guoqiang Li 0001","Muhammad Atif",1
"Guoqiang Li 0001","Surya Nepal",1
"Guoqing Zheng","Jaime G. Carbonell",1
"Guoqing Zheng","Yiming Yang",1
"Gursimran Singh","Shashank Srikant",1
"Gursimran Singh","Varun Aggarwal",1
"Guruduth S. Banavar","Guruduth S. Banavar",2
"Guruduth S. Banavar",NA,1
"Ha-Myung Park","Sung-Hyon Myaeng",1
"Ha-Myung Park","U Kang",1
"Haejoon Lee","Jae-Gil Lee 0001",1
"Haejoon Lee","Minseo Kang",1
"Haejoon Lee","Sun-Bum Youn",1
"Haejoon Lee","YongChul Kwon",1
"Haewoon Kwak","Braulio Gomez Fortes",1
"Haewoon Kwak","Jisun An",1
"Haewoon Kwak","Sonia Alonso Saenz De Oger",1
"Haewoon Kwak","Yelena Mejova",1
"Haggai Roitman","Tomer Sagi",1
"Hagit Grushka-Cohen","Bracha Shapira",1
"Hagit Grushka-Cohen","Lior Rokach",1
"Hagit Grushka-Cohen","Oded Sofer",1
"Hagit Grushka-Cohen","Ofer Biller",1
"Hai Le Vu","Md. Saiful Islam 0003",1
"Haibin Liu","Jalal Mahmud",1
"Haibin Liu","Liang Gou",1
"Haibin Liu","Mu Qiao",1
"Haibin Liu","Rama Akkiraju",1
"Haibin Liu","Vibha Sinha",1
"Haibin Liu","Yuheng Hu",1
"Haichuan Yang","Ji Liu 0002",1
"Haichuan Yang","Ryohei Fujimaki",1
"Haichuan Yang","Yukitaka Kusumura",1
"Haifeng Chen","Guofei Jiang",2
"Haifeng Chen","Jieping Ye",1
"Haifeng Chen","Wei Wang 0010",1
"Haifeng Chen","Yuan Qi 0001",1
"Haifeng Chen","Zhengzhang Chen",1
"Haifeng Wang","Haifeng Wang",2
"Haifeng Wang",NA,1
"Haifeng Zhang 0002","Jun Wang 0012",1
"Haifeng Zhang 0002","Yong Yu 0001",1
"Haijing Wang","Dong Yu",1
"Haijing Wang","J. C. Mao",1
"Haiko Van Der Voort","Marijn Janssen 0001",1
"Haipeng Chen","Ruihao Zhao",1
"Haipeng Chen 0001","Noseong Park",1
"Haipeng Chen 0001","V. S. Subrahmanian",1
"Haipeng Zeng","Huamin Qu",1
"Haipeng Zeng","Jia Zeng",1
"Haipeng Zeng","Lionel M. Ni",1
"Haipeng Zeng","Mingxuan Yuan",1
"Haipeng Zeng","Nan Cao",1
"Haishan Liu","Chongzhe Li",1
"Haishan Liu","David Pardoe",1
"Haishan Liu","Frank Cao",1
"Haishan Liu","Kun Liu",1
"Haishan Liu","Manoj Thakur",1
"Haitao Yu 0003","Weinan Zhang 0001",1
"Haitao Zheng 0001","Ben Y. Zhao",1
"Haitham Abu-Rub","Amira Mohamed",1
"Haixing Huang","Jinghe Song",1
"Haixing Huang","Jinpeng Huai",1
"Haixing Huang","Shuai Ma 0001",1
"Haixing Huang","Xuelian Lin",1
"Haiying Shen","Husnu S. Narman",1
"Haiying Shen","Jeffrey Denton",1
"Haiying Shen","Walter Ligon",1
"Haji Mohammad Saleem","Caitrin Armstrong",1
"Haji Mohammad Saleem","Derek Ruths",1
"Haji Mohammad Saleem","Hardik Vala",1
"Haji Mohammad Saleem","Jad Sassine",1
"Hamed R. Bonab","Fazli Can",1
"Hamed Yaghoubi Shahir","Mohammad A. Tayebi",1
"Hamed Yaghoubi Shahir","Robert Costanzo",1
"Hamed Zamani","Azadeh Shakery",1
"Hamed Zamani","Javid Dadashkarimi",1
"Hamed Zamani","W. Bruce Croft",1
"Hamidreza Alvari","J. E. Kelly Snyder",1
"Hamidreza Alvari","Paulo Shakarian",1
"Han-Ching Ou","Chung-Kuang Chou",1
"Han-Ching Ou","Ming-Syan Chen",1
"Han Hee Song","Mario Baldi",1
"Hancheng Ge","Anna Cinzia Squicciarini",1
"Hancheng Ge","James Caverlee",1
"Hancheng Ge","Nan Zhang",1
"Hang Su","Jimeng Sun",1
"Hanghang Tong","Chaoli Wang 0001",1
"Hanghang Tong","Jian Lu 0001",1
"Hanghang Tong","Kate Ehrlich",1
"Hanghang Tong","Lei Xie",1
"Hanghang Tong","Lei Ying",1
"Hanghang Tong","Leman Akoglu",1
"Hanghang Tong","Michalis Vazirgiannis",1
"Hanghang Tong","Nan Cao",1
"Hanghang Tong","Norbou Buchler",1
"Hanghang Tong","Qing He",1
"Hanghang Tong","Yang Yang 0009",1
"Hanghang Tong","Yu-Ru Lin",1
"Hanjun Dai","Le Song",1
"Hanjun Dai","Manuel Gomez-Rodriguez",1
"Hanjun Dai","Rakshit Trivedi",1
"Hanjun Dai","Utkarsh Upadhyay",1
"Hanna True","Jin Cho",1
"Hanna True","Mina Sartipi",1
"Hanna True","Nancy Fell",1
"Hanna True","Zhen Hu",1
"Hannah Jean Miller","Brent J. Hecht",1
"Hannah Jean Miller","Isaac L. Johnson",1
"Hannah Jean Miller","Jacob Thebault-Spieker",1
"Hannah Jean Miller","Loren G. Terveen",1
"Hannah Jean Miller","Shuo Chang",1
"Hannu Toivonen","Aristides Gionis",1
"Hannu Toivonen","Tapani Raiko",1
"Hans Vandierendonck","Bronis R. de Supinski",1
"Hans Vandierendonck","Dimitrios S. Nikolopoulos",2
"Hans Vandierendonck","Karen L. Murphy",1
"Hans Vandierendonck","Mahwish Arif",1
"Hanxiao Liu","Andrew Hsi",1
"Hanyuan Zhang","Wei Wang 0009",1
"Hanyuan Zhang","Ziyang Chen",1
"Hao-Chen Chang","Wen-Shiu Lin",1
"Hao Chen 0024","Anthony Byrne",1
"Hao Chen 0024","Ayse K. Coskun",1
"Hao Chen 0024","Canturk Isci",1
"Hao Chen 0024","John Knollmeyer",1
"Hao Chen 0024","Sastry S. Duri",1
"Hao Hu","Guo-Jun Qi",1
"Hao Hu","Joey Velez-Ginorio",1
"Hao Lin 0002","Fei Wang",1
"Hao Lin 0002","Hui Xiong 0001",1
"Hao Lin 0002","Ke Xu 0001",1
"Hao Liu 0026","Dongjie He",1
"Hao Liu 0026","Jinzhi Hua",1
"Hao Liu 0026","Shuo He",1
"Hao Liu 0026","Weihuai Liu",1
"Hao Liu 0026","Xibo Zhou",1
"Hao Liu 0026","Yanjun Xu",1
"Hao Ma","Wen-tau Yih",1
"Hao Ma","Xiaodong He 0001",1
"Hao Ma","Xifeng Yan",1
"Hao Ma","Xueqing Liu 0001",1
"Hao Ma","Yu Su 0001",1
"Hao Ma","Zhihong Shen",1
"Hao Wang 0005","Fanjiang Xu",1
"Hao Wang 0005","Sen Wang 0001",1
"Hao Wang 0005","Weitong Chen",1
"Hao Wu","Abdeltawab M. Hendawi",1
"Hao Wu","Haoran Liu",1
"Hao Wu","Jieming Bin",1
"Hao Wu","Yijun He",1
"Hao Wu 0011","Baihua Zheng",1
"Hao Wu 0011","Hanyuan Zhang",1
"Hao Wu 0011","Jiangyun Mao",1
"Hao Wu 0011","Wei Wang 0009",1
"Hao Wu 0011","Weiwei Sun",1
"Hao Wu 0011","Ziyang Chen",1
"Hao Ye","Bo Chen",1
"Hao Ye","John E. Hopcroft",1
"Hao Ye","Qiang Yang 0001",1
"Hao Ye","Shiqiang Yang",1
"Hao Ye","Wenwu Zhu 0001",1
"Hao Zhang","Hong Cheng 0001",1
"Hao Zhang","Jeffrey Xu Yu",1
"Hao Zhang","Lu Qin",1
"Hao Zhang","Yuanyuan Zhu",1
"Hao Zhong","Enhong Chen",1
"Hao Zhong","Hui Xiong 0001",1
"Hao Zhuang","Karl Aberer",1
"Hao Zhuang","Pan Hui",1
"Hao Zhuang","Rameez Rahman",1
"Hao Zhuang","Tian Guo 0002",1
"Hao Zhuang","Xia Hu",1
"Haofu Liao","Jiebo Luo",1
"Haofu Liao","Tianran Hu",1
"Haofu Liao","Yucheng Li",1
"Haolan Chen","Di Niu",1
"Haolan Chen","Kunfeng Lai",1
"Haolan Chen","Masoud Ardakani",1
"Haolan Chen","Yu Xu",1
"Haopeng Chen","Jian-wei Jiang",1
"Haoran Huang","Xuanjing Huang",1
"Haoran Liu","Abdeltawab M. Hendawi",1
"Haoran Liu","Jieming Bin",1
"Haoran Liu","Yijun He",1
"Haotian Zhang 0001","Jimmy J. Lin",1
"Haotian Zhang 0001","Mark D. Smucker",1
"Haotian Zhang 0001","Olga Vechtomova",1
"Haotian Zhang 0001","Rakesh Guttikonda",1
"Haoyuan Xiao","Jiebo Luo",1
"Haoyuan Xiao","Thuy-vy Thi Nguyen",1
"Hardik Vala","Caitrin Armstrong",1
"Hardik Vala","Derek Ruths",1
"Hardik Vala","Jad Sassine",1
"Hari P. Udyapuram","Sohini Roychowdhury",1
"Hari P. Udyapuram","Srinagesh Gavirneni",1
"Haricharan Ramachandra","Badri Sridharan",1
"Haricharan Ramachandra","Brandon Duncan",1
"Haricharan Ramachandra","Jean-Francois Im",1
"Haricharan Ramachandra","Kishore Gopalakrishna",1
"Harikrishna Narasimhan","Fabrizio Sebastiani 0001",1
"Harikrishna Narasimhan","Sanjay Chawla",1
"Hariton Efstathiades","Demetris Antoniades",1
"Hariton Efstathiades","George Pallis 0001",1
"Hariton Efstathiades","Marios D. Dikaiakos",1
"Hariton Efstathiades","Robert-Jan Sips",1
"Hariton Efstathiades","Zoltán Szlávik",1
"Harshil Shah","Matthew Malensek",1
"Harshil Shah","Sangmi Lee Pallickara",1
"Harshil Shah","Shrideep Pallickara",1
"Haruaki Yatabe","Hiroshi Nakagawa",1
"Haruaki Yatabe","Tairiku Ogihara",1
"Haruaki Yatabe","Tetsuro Onishi",1
"Haruko Iwata","Norio Yoshimoto",1
"Haruko Iwata","Tomohiro Kimura",1
"Hasan Poonawala","Laura Wynter",1
"Hasan Poonawala","Sambit Sahu",1
"Hasan Poonawala","Sebastien Blandin",1
"Hasan Poonawala","Vinay Kolar",1
"Hasebullah Ansari","Anil Keshav",1
"Hasebullah Ansari","Jürgen Hesser",1
"Hasebullah Ansari","Michael Gertz 0001",1
"Hasebullah Ansari","Rainer Stotzka",1
"Hassan Ghasemzadeh 0001","Assefaw Hadish Gebremedhin",1
"Hatef Monajemi","David L. Donoho",1
"Hatef Monajemi","Victoria Stodden",1
"Helene Mejer Nygardsmoen","Abid Hussain",1
"Helene Mejer Nygardsmoen","Benjamin Flesch",1
"Helene Mejer Nygardsmoen","Peter Arenfeldt Larsen",1
"Helene Mejer Nygardsmoen","Raghava Rao Mukkamala",1
"Helene Mejer Nygardsmoen","Ravi Vatrapu",1
"Hendrik F. Hamann","Alan Li",1
"Hendrik F. Hamann","Jeffrey Cwagenberg",1
"Hendrik F. Hamann","Leda Daehler",1
"Heng Ji","Jiawei Han 0001",1
"Heng Ji","Sibel Adali",1
"Hengfeng Li","Kotagiri Ramamohanarao",1
"Hengfeng Li","Lars Kulik",1
"Hengshu Zhu","Enhong Chen",2
"Hengshu Zhu","Fang Xie",1
"Hengshu Zhu","Fangshuang Tang",1
"Hengshu Zhu","Hao Zhong",1
"Hengshu Zhu","Hui Xiong 0001",3
"Hengshu Zhu","Pengliang Ding",1
"Hengshu Zhu","Qi Liu 0003",2
"Hengshu Zhu","Xiangyu Zhao",1
"Hengshu Zhu","Yanjie Fu",1
"Hengshu Zhu","Yong Ge",1
"Hengtong Zhang","Fenglong Ma",1
"Hengtong Zhang","Houping Xiao",1
"Hengtong Zhang","Jing Gao 0004",1
"Hengtong Zhang","Lu Su",1
"Hengtong Zhang","Qi Li 0012",1
"Hengtong Zhang","Yaliang Li",1
"Henning Köhler","Sebastian Link",1
"Henrik Hernes","Abid Hussain",1
"Henrik Hernes","Benjamin Flesch",1
"Henrik Hernes","Helene Mejer Nygardsmoen",1
"Henrik Hernes","Peter Arenfeldt Larsen",1
"Henrik Hernes","Raghava Rao Mukkamala",1
"Henrik Hernes","Ravi Vatrapu",1
"Henrikke Hovda Larsen","Abid Hussain",1
"Henrikke Hovda Larsen","Johanna Margareta Forsberg",1
"Henrikke Hovda Larsen","Raghava Rao Mukkamala",1
"Henrikke Hovda Larsen","Ravi Vatrapu",1
"Henrikke Hovda Larsen","Sigrid Viken Hemstad",1
"Henry S. Vieira","Altigran Soares da Silva",1
"Henry S. Vieira","Edleno Silva de Moura",1
"Henry S. Vieira","Marco Cristo",1
"Henry S. Vieira","Pável Calado",1
"Heqing Huang","Ce Zhang",1
"Heqing Huang","Cong Zheng",1
"Heqing Huang","Junyuan Zeng",1
"Heqing Huang","Peng Liu 0005",1
"Heqing Huang","Sencun Zhu",1
"Heqing Huang","Suresh Chari",1
"Heqing Huang","Wu Zhou",1
"Herald Kllapi","Lefteris Stamatogiannakis",1
"Herald Kllapi","Yannis E. Ioannidis",1
"Herald Kllapi","Yannis Kotidis",1
"Hesam Amoualian","Éric Gaussier",1
"Hesam Amoualian","Marianne Clausel",1
"Hesam Amoualian","Massih-Reza Amini",1
"Hiba Baroud","Abhishek Dubey",1
"Hideki Yoshii","Noboru Sonehara",1
"Hideyuki Kawashima","Osamu Tatebe",1
"Hideyuki Kawashima","Takahiro Nishimichi",1
"Himabindu Lakkaraju","Jure Leskovec",1
"Himabindu Lakkaraju","Stephen H. Bach",1
"Himanshu Jain","Manik Varma",1
"Himanshu Jain","Yashoteja Prabhu",1
"Hippolyte Djonon Tsague","Bheki Twala",1
"Hiroaki Muroi","Gen Kobayashi",1
"Hiroaki Muroi","Kyoto Yono",1
"Hiroaki Muroi","Masanori Yamasaki",1
"Hiroaki Muroi","Motoki Naruke",1
"Hiroki Imabayashi","Akira Umayabara",1
"Hiroki Imabayashi","Hayato Yamana",2
"Hiroki Imabayashi","Kana Shimizu",1
"Hiroki Imabayashi","Yu Ishimaki",1
"Hiroki Kanezashi","Toyotaro Suzumura",1
"Hiroki Nishimura","Satoshi Matsuoka",1
"Hiroki Nishimura","Yukimasa Tamatsu",1
"Hiroshi Sakai","Chenxi Liu",1
"Hiroshi Tsuda","Masakazu Ando",1
"Hiroshi Tsuda","Yu Ichifuji",1
"Hirotada Ohashi","Fujio Toriumi",1
"Hirotaka Kawazu","Fujio Toriumi",1
"Hirotaka Kawazu","Ichiro Fukuda",1
"Hirotaka Kawazu","Kazuya Wada",1
"Hirotaka Kawazu","Masanori Takano",1
"Hiroto Saigo","Simon J. Puglisi",1
"Hiroto Saigo","Yoshihiro Yamanishi",1
"Hitoshi Sato","Hirotaka Ogawa",1
"Hitoshi Sato","Ryo Mizote",1
"Hitoshi Sato","Satoshi Matsuoka",1
"Hoang Anh Dau","Eamonn J. Keogh",1
"Hoang Anh Dau","Nurjahan Begum",1
"Hoang Nguyen","Jon Patrick",1
"Hod Lipson","Christoph Studer",1
"Holly Ferguson","Charles Vardeman",2
"Holly Ferguson","Jarek Nabrzyski",2
"Hông-Ân Cao","Felix Rauchenstein",1
"Hông-Ân Cao","Karl Aberer",3
"Hông-Ân Cao","Nuno Nunes 0001",3
"Hông-Ân Cao","Tri Kurniawan Wijaya",3
"Hong-Han Shuai","Chih-Ya Shen",1
"Hong-Han Shuai","De-Nian Yang",2
"Hong-Han Shuai","Jian Pei",1
"Hong-Han Shuai","Liang-Hao Huang",1
"Hong-Han Shuai","Ming-Syan Chen",2
"Hong-Han Shuai","Philip S. Yu",1
"Hong-Han Shuai","Wang-Chien Lee",2
"Hong-Han Shuai","Yi-Feng Lan",1
"Hong Cheng 0001","Jeffrey Xu Yu",1
"Hong Su","Andre Cavalheiro Menck",1
"Hong Su","Joseph Torres",1
"Hong Su","Mohamed Zaït",1
"Hong Su","Vladimir Barrière",1
"Hong Yang","Chengqi Zhang",1
"Hong Yang","Guodong Long",1
"Hong Yang","Weixue Lu",1
"Hong Yang","Yue Hu 0002",1
"Hongbo Deng","Anlei Dong",1
"Hongbo Deng","Chikashi Nobata",1
"Hongbo Deng","Hongyuan Zha",1
"Hongbo Deng","Jean-Marc Langlois",1
"Hongbo Deng","Yi Chang 0001",2
"Hongbo Deng","Yunlong He",1
"Hongfeng Chai","Dongjie He",1
"Hongfeng Chai","Hao Liu 0026",1
"Hongfeng Chai","Jinzhi Hua",1
"Hongfeng Chai","Shuo He",1
"Hongfeng Chai","Weihuai Liu",1
"Hongfeng Chai","Xibo Zhou",1
"Hongfeng Chai","Yanjun Xu",1
"Hongfeng Yu","Brian Nelson",1
"Hongfeng Yu","Jian Zhang",1
"Hongfeng Yu","Zhenghong Tang",1
"Hongfu Liu","Bo Deng",1
"Hongfu Liu","Ming Shao",1
"Hongfu Liu","Sheng Li 0001",2
"Hongfu Liu","Yuchao Zhang",1
"Hongfu Liu","Yun Fu 0001",3
"Honghao Wei","Deborah Estrin",1
"Honghao Wei","Mor Naaman",1
"Hongjian Wang 0002","Corina Graif",1
"Hongjian Wang 0002","Daniel Kifer",1
"Hongjian Wang 0002","Zhenhui Li",1
"Hongke Zhao","Enhong Chen",1
"Hongke Zhao","Guifeng Wang",1
"Hongke Zhao","Qi Liu 0003",1
"Hongke Zhao","Yong Ge",1
"Hongkun Yu","Jiawei Han 0001",1
"Hongkun Yu","Jingbo Shang",1
"Hongkun Yu","Malú Castellanos",1
"Hongkun Yu","Meichun Hsu",1
"Hongyang Zhang","Ashish Goel",1
"Hongyang Zhang","Peter Lofgren",1
"Hongzhi Yin","Fanjiang Xu",1
"Hongzhi Yin","Hao Wang 0005",1
"Hongzhi Yin","Sen Wang 0001",1
"Hongzhi Yin","Weitong Chen",1
"Horesh Ben Shitrit","Jesse Davis",1
"Horesh Ben Shitrit","Pascal Fua",1
"Hosein Azarbonyad","Djoerd Hiemstra",1
"Hosein Azarbonyad","Jaap Kamps",1
"Hosein Azarbonyad","Maarten Marx",1
"Hoseong Yang","Eugene Cho",1
"Hoseong Yang","Hye Jin Lee",1
"Hoseong Yang","Sungzoon Cho",1
"Hossein Hamooni","Abdullah Mueen",1
"Hossein Hamooni","Biplob Debnath",1
"Hossein Hamooni","Guofei Jiang",1
"Hossein Hamooni","Hui Zhang 0002",1
"Hossein Hamooni","Jianwu Xu",1
"Hossein Soleimani","David J. Miller 0001",1
"Houjun Tang","Bin Dong 0002",1
"Houjun Tang","Daniel F. Martin",1
"Houjun Tang","Kesheng Wu",1
"Houjun Tang","Nagiza F. Samatova",1
"Houjun Tang","Scott Klasky",1
"Houjun Tang","Stephen Ranshous",1
"Houjun Tang","Surendra Byna",1
"Houping Xiao","Aidong Zhang",1
"Houping Xiao","Fenglong Ma",1
"Houping Xiao","Han Liu 0001",1
"Houping Xiao","Jing Gao 0004",3
"Houping Xiao","Lu Su",3
"Houping Xiao","Qi Li 0012",1
"Houping Xiao","Shiyu Wang",1
"Houping Xiao","Yaliang Li",1
"Houping Xiao","Yunlong Feng",1
"Houping Xiao","Zhaoran Wang",1
"Hsi-Ching Lin","Chao-Tung Yang",1
"Hsiao-Ping Tseng","Ravi Kiran Holur Vijay",1
"Hsiao-Ping Tseng","Rómer Rosales",1
"Hsiao-Ping Tseng","Xiaoyu Chen",1
"Hsiao-Wei Hu","Hao-Chen Chang",1
"Hsiao-Wei Hu","Wen-Shiu Lin",1
"Hsing-Kuo Pao","Jing-Yao Lin",1
"Hsing-Kuo Pao","Shueh-Han Shih",1
"Hsing-Kuo Pao","Xin-Rong Chen",1
"Hsiu-Han Lexie Yang","Budhendra L. Bhaduri",1
"Hsiu-Han Lexie Yang","Olufemi A. Omitaomu",1
"Hsu-Chao Lai","Jiun-Long Huang",1
"Hsu-Chao Lai","Wen-Yueh Shih",1
"Hsu-Chao Lai","Yi-Cheng Chen",1
"Hsun-Ping Hsieh","Po Hu",1
"Hsun-Ping Hsieh","Tingting He",1
"Hsun-Ping Hsieh","Xiaohua Hu 0001",1
"Hu Xu","Lei Shu 0004",1
"Hu Xu","Philip S. Yu",1
"Hu Xu","Sihong Xie",1
"Hua He","Jimmy J. Lin",1
"Hua Ouyang","Changsung Kang",2
"Hua Ouyang","Chikashi Nobata",1
"Hua Ouyang","Dawei Yin",1
"Hua Ouyang","Hongbo Deng",1
"Hua Ouyang","Jean-Marc Langlois",1
"Hua Ouyang","Jianhui Chen",1
"Hua Ouyang","Yi Chang 0001",2
"Hua Wei 0001","Jie Xu 0007",1
"Hua Wei 0001","Tianyu Wo",1
"Hua Wei 0001","Yaxiao Liu",1
"Hua Wei 0001","Yuandong Wang",1
"Huamin Qu","Jia Zeng",1
"Huamin Qu","Lionel M. Ni",1
"Huamin Qu","Mingxuan Yuan",1
"Huan Sun","Dan Roth",1
"Huan Sun","Hao Ma",1
"Huan Sun","Jiawei Han 0001",1
"Huan Sun","Wen-tau Yih",1
"Huan Sun","Xiaodong He 0001",1
"Huan Sun","Xifeng Yan",2
"Huan Sun","Yu Su 0001",1
"Huang Xu","Hengshu Zhu",1
"Huang Xu","Hui Xiong 0001",1
"Huang Xu","Jingyuan Yang",1
"Huang Xu","Zhiwen Yu 0001",1
"Huanhuan Wu","James Cheng",1
"Huanhuan Wu","John C. S. Lui",1
"Huanhuan Wu","Shuigeng Zhou",1
"Huasen Wu","Albara Ah Ramli",1
"Huasen Wu","Tianxiao Zhang",1
"Huasen Wu","Xin Liu 0002",2
"Huayu Li","Hengshu Zhu",1
"Huayu Li","Richang Hong",1
"Huayu Li","Yong Ge",1
"Huayu Wu 0001","Liang Yu",1
"Huayu Wu 0001","Stéphane Bressan",1
"Huayu Wu 0001","Yu Lu 0003",1
"Huazheng Wang","Hongning Wang",1
"Huazheng Wang","Qingyun Wu",1
"Hui-Ju Hung","De-Nian Yang",1
"Hui-Ju Hung","Hong-Han Shuai",1
"Hui-Ju Hung","Jian Pei",1
"Hui-Ju Hung","Liang-Hao Huang",1
"Hui-Ju Hung","Ming-Syan Chen",1
"Hui-Ju Hung","Wang-Chien Lee",1
"Hui Li","Sheng Wang",1
"Hui Li","Tihua Duan",1
"Hui Li","Wei He",1
"Hui Li","Xin Li",1
"Hui Li","Yang Cheng",1
"Hui Li","Zhi Wang",1
"Hui Li 0005","Jianfeng Ma 0001",1
"Hui Li 0005","Jiangtao Cui",1
"Hui Li 0005","Xiaobin Lin",1
"Hui Li 0022","Bing Zhu 0003",1
"Hui Li 0022","Jiawei Cai",1
"Hui Li 0022","Zhihao Huang",1
"Hui Wu","Huming Wu",1
"Hui Wu","Shenhong Zhu",1
"Hui Wu","Yi Fang",1
"Hui Xiong 0001","Enhong Chen",1
"Hui Xiong 0001","Fang Xie",1
"Hui Xiong 0001","Fangshuang Tang",1
"Hui Xiong 0001","Hengshu Zhu",1
"Hui Xiong 0001","Pengliang Ding",1
"Hui Xiong 0001","Qi Liu 0003",1
"Hui Xiong 0001","Qing He 0003",1
"Hui Xiong 0001","Yanjie Fu",1
"Hui Xiong 0001","Yanming Xie",1
"Hui Xiong 0001","Yong Ge",1
"Hui Zang","Jian Xu",1
"Hui Zang","Mingzhen Xia",1
"Hui Zang","Xiaoli Ma",2
"Hui Zhang 0002","Abdullah Mueen",1
"Hui Zhang 0002","Guofei Jiang",1
"Hui Zhang 0028","Fei Wang",1
"Hui Zhang 0028","Hao Lin 0002",1
"Hui Zhang 0028","Hui Xiong 0001",1
"Hui Zhang 0028","Ke Xu 0001",1
"Huigui Rong","Alex X. Liu",1
"Huigui Rong","Chang Yang",1
"Huigui Rong","M. Zubair Shafiq",1
"Huigui Rong","Xun Zhou",1
"Huizhi Xie","Juliette Aurisset",1
"Huming Wu","Shenhong Zhu",1
"Hung T. Nguyen 0003","Michael L. Mayo",1
"Hung T. Nguyen 0003","Preetam Ghosh",1
"Hung T. Nguyen 0003","Thang N. Dinh",1
"Huoran Li","Feng Feng 0001",1
"Huoran Li","Gang Huang 0001",1
"Huoran Li","Jian Tang",1
